ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-17 15:16:30 566m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.0564154
1 2E-8 2.210684
2 4E-8 -0.52121817
3 6E-8 -1.4737893
4 8E-8 0.19570644
5 1E-7 -0.58112831
6 1.2E-7 0.39740389
7 1.4E-7 -1.2800799
8 1.6E-7 -0.28557164
9 1.8E-7 0.39740389
10 2E-7 -0.14378432
11 2.2E-7 -0.35147279
12 2.4E-7 -0.10184723
13 2.6E-7 0.031952072
14 2.8E-7 0.037943085
15 3E-7 0.047928108
16 3.2E-7 -0.007988018
17 3.4E-7 -0.10783824
18 3.6E-7 0.045931103
19 3.8E-7 0.17174239
20 4E-7 0.15976036
21 4.2E-7 0.069895157
22 4.4E-7 0.033949076
23 4.6E-7 0.17174239
24 4.8E-7 0.16175736
25 5E-7 0.013979031
26 5.2E-7 0.091862207
27 5.4E-7 0.16375437
28 5.6E-7 0.11982027
29 5.8E-7 0.12980529
30 6E-7 0.12980529
31 6.2E-7 0.055916126
32 6.4E-7 0.099850225
33 6.6E-7 0.15376935
34 6.8E-7 0.029955067
35 7E-7 0.22965552
36 7.2E-7 -0.021967049
37 7.4E-7 0.12581128
38 7.6E-7 0.29355966
39 7.8E-7 -0.14578133
40 8E-7 0.32551173
41 8.2E-7 0.099850225
42 8.4E-7 0.087868198
43 8.6E-7 0.12181727
44 8.8E-7 0.15376935
45 9E-7 0.07988018
46 9.2E-7 0.13579631
47 9.4E-7 0.16974538
48 9.6E-7 0.11183225
49 9.8E-7 0.12381428
50 1E-6 0.095856216
51 1.02E-6 0.12780829
52 1.04E-6 0.17174239
53 1.06E-6 0.15376935
54 1.08E-6 0.14777833
55 1.1E-6 0.15177234
56 1.12E-6 0.14378432
57 1.14E-6 0.14777833
58 1.16E-6 0.16974538
59 1.18E-6 0.15776336
60 1.2E-6 0.14578133
61 1.22E-6 0.15976036
62 1.24E-6 0.15976036
63 1.26E-6 0.15177234
64 1.28E-6 0.15776336
65 1.3E-6 0.15177234
66 1.32E-6 0.13579631
67 1.34E-6 0.14378432
68 1.36E-6 0.14378432
69 1.38E-6 0.1337993
70 1.4E-6 0.13579631
71 1.42E-6 0.13579631
72 1.44E-6 0.12980529
73 1.46E-6 0.12980529
74 1.48E-6 0.12581128
75 1.5E-6 0.11982027
76 1.52E-6 0.11382926
77 1.54E-6 0.12581128
78 1.56E-6 0.11582626
79 1.58E-6 0.11382926
80 1.6E-6 0.10584124
81 1.62E-6 0.10384423
82 1.64E-6 0.10184723
83 1.66E-6 0.099850225
84 1.68E-6 0.091862207
85 1.7E-6 0.091862207
86 1.72E-6 0.09785322
87 1.74E-6 0.095856216
88 1.76E-6 0.085871193
89 1.78E-6 0.07988018
90 1.8E-6 0.077883175
91 1.82E-6 0.07988018
92 1.84E-6 0.081877184
93 1.86E-6 0.083874189
94 1.88E-6 0.07988018
95 1.9E-6 0.083874189
96 1.92E-6 0.083874189
97 1.94E-6 0.073889166
98 1.96E-6 0.073889166
99 1.98E-6 0.069895157
100 2E-6 0.067898153
101 2.02E-6 0.069895157
102 2.04E-6 0.071892162
