ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-16 15:40:07 125m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.0609086
1 2E-8 -0.085871193
2 4E-8 -1.7074388
3 6E-8 -0.0019970045
4 8E-8 -0.28756865
5 1E-7 0.029955067
6 1.2E-7 -0.24163754
7 1.4E-7 -0.34947579
8 1.6E-7 0.077883175
9 1.8E-7 0.22965552
10 2E-7 -0.16774838
11 2.2E-7 -0.069895157
12 2.4E-7 0.007988018
13 2.6E-7 0.077883175
14 2.8E-7 0.027958063
15 3E-7 0.077883175
16 3.2E-7 0.0059910135
17 3.4E-7 0
18 3.6E-7 0.11382926
19 3.8E-7 0.075886171
20 4E-7 0.087868198
21 4.2E-7 0.067898153
22 4.4E-7 0.075886171
23 4.6E-7 0.13579631
24 4.8E-7 0.07988018
25 5E-7 0.041937094
26 5.2E-7 0.095856216
27 5.4E-7 0.11183225
28 5.6E-7 0.095856216
29 5.8E-7 0.10584124
30 6E-7 0.087868198
31 6.2E-7 0.061907139
32 6.4E-7 0.10783824
33 6.6E-7 0.10384423
34 6.8E-7 0.003994009
35 7E-7 0.20569146
36 7.2E-7 0.055916126
37 7.4E-7 -0.011982027
38 7.6E-7 0.25961058
39 7.8E-7 -0.063904144
40 8E-7 0.1777334
41 8.2E-7 0.11982027
42 8.4E-7 0.085871193
43 8.6E-7 0.065901148
44 8.8E-7 0.11782327
45 9E-7 0.077883175
46 9.2E-7 0.10184723
47 9.4E-7 0.1318023
48 9.6E-7 0.085871193
49 9.8E-7 0.095856216
50 1E-6 0.075886171
51 1.02E-6 0.10184723
52 1.04E-6 0.11782327
53 1.06E-6 0.10584124
54 1.08E-6 0.11183225
55 1.1E-6 0.099850225
56 1.12E-6 0.099850225
57 1.14E-6 0.10584124
58 1.16E-6 0.11382926
59 1.18E-6 0.10184723
60 1.2E-6 0.099850225
61 1.22E-6 0.10584124
62 1.24E-6 0.10384423
63 1.26E-6 0.10184723
64 1.28E-6 0.10384423
65 1.3E-6 0.10384423
66 1.32E-6 0.095856216
67 1.34E-6 0.093859211
68 1.36E-6 0.09785322
69 1.38E-6 0.093859211
70 1.4E-6 0.093859211
71 1.42E-6 0.093859211
72 1.44E-6 0.087868198
73 1.46E-6 0.087868198
74 1.48E-6 0.083874189
75 1.5E-6 0.083874189
76 1.52E-6 0.087868198
77 1.54E-6 0.087868198
78 1.56E-6 0.07988018
79 1.58E-6 0.07988018
80 1.6E-6 0.07988018
81 1.62E-6 0.083874189
82 1.64E-6 0.087868198
83 1.66E-6 0.081877184
84 1.68E-6 0.07988018
85 1.7E-6 0.071892162
86 1.72E-6 0.073889166
87 1.74E-6 0.075886171
88 1.76E-6 0.077883175
89 1.78E-6 0.077883175
90 1.8E-6 0.073889166
91 1.82E-6 0.073889166
92 1.84E-6 0.065901148
93 1.86E-6 0.065901148
94 1.88E-6 0.069895157
95 1.9E-6 0.069895157
96 1.92E-6 0.071892162
97 1.94E-6 0.067898153
98 1.96E-6 0.067898153
99 1.98E-6 0.071892162
100 2E-6 0.069895157
101 2.02E-6 0.069895157
102 2.04E-6 0.067898153
103 2.06E-6 0.063904144
