ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-06-01 14:57:28 195m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.0110999
1 2E-8 0.39656912
2 4E-8 0.96972754
3 6E-8 -0.4359233
4 8E-8 -0.015136226
5 1E-7 -0.33905146
6 1.2E-7 0.19071645
7 1.4E-7 0.018163471
8 1.6E-7 -0.069626639
9 1.8E-7 0.17154389
10 2E-7 -0.22502522
11 2.2E-7 0.15136226
12 2.4E-7 -0.059535822
13 2.6E-7 0.063572149
14 2.8E-7 0.033299697
15 3E-7 0.028254288
16 3.2E-7 0.02320888
17 3.4E-7 0.0020181634
18 3.6E-7 0.055499495
19 3.8E-7 0.019172553
20 4E-7 0.057517658
21 4.2E-7 0.032290615
22 4.4E-7 0.048435923
23 4.6E-7 0.038345105
24 4.8E-7 0.030272452
25 5E-7 0.02926337
26 5.2E-7 0.024217961
27 5.4E-7 0.049445004
28 5.6E-7 0.037336024
29 5.8E-7 0.040363269
30 6E-7 0.039354187
31 6.2E-7 0.016145308
32 6.4E-7 0.037336024
33 6.6E-7 0.02926337
34 6.8E-7 -0.044399596
35 7E-7 0.19576185
36 7.2E-7 -0.054490413
37 7.4E-7 -0.1049445
38 7.6E-7 0.28657921
39 7.8E-7 -0.094853682
40 8E-7 0.012108981
41 8.2E-7 0.16952573
42 8.4E-7 0.024217961
43 8.6E-7 0.0040363269
44 8.8E-7 0.070635721
45 9E-7 0.033299697
46 9.2E-7 0.039354187
47 9.4E-7 0.055499495
48 9.6E-7 0.056508576
49 9.8E-7 0.041372351
50 1E-6 0.017154389
51 1.02E-6 0.040363269
52 1.04E-6 0.042381432
53 1.06E-6 0.039354187
54 1.08E-6 0.039354187
55 1.1E-6 0.042381432
56 1.12E-6 0.034308779
57 1.14E-6 0.026236125
58 1.16E-6 0.038345105
59 1.18E-6 0.038345105
60 1.2E-6 0.03531786
61 1.22E-6 0.034308779
62 1.24E-6 0.036326942
63 1.26E-6 0.037336024
64 1.28E-6 0.027245207
65 1.3E-6 0.043390514
66 1.32E-6 0.034308779
67 1.34E-6 0.031281533
68 1.36E-6 0.034308779
69 1.38E-6 0.037336024
70 1.4E-6 0.03531786
71 1.42E-6 0.036326942
72 1.44E-6 0.039354187
73 1.46E-6 0.031281533
74 1.48E-6 0.033299697
75 1.5E-6 0.036326942
76 1.52E-6 0.028254288
77 1.54E-6 0.028254288
78 1.56E-6 0.031281533
79 1.58E-6 0.031281533
80 1.6E-6 0.031281533
81 1.62E-6 0.031281533
82 1.64E-6 0.031281533
83 1.66E-6 0.037336024
84 1.68E-6 0.02926337
85 1.7E-6 0.033299697
86 1.72E-6 0.030272452
87 1.74E-6 0.039354187
88 1.76E-6 0.025227043
89 1.78E-6 0.041372351
90 1.8E-6 0.042381432
91 1.82E-6 0.039354187
92 1.84E-6 0.039354187
93 1.86E-6 0.040363269
94 1.88E-6 0.024217961
95 1.9E-6 0.048435923
96 1.92E-6 0.044399596
97 1.94E-6 0.03531786
98 1.96E-6 0.03531786
99 1.98E-6 0.034308779
100 2E-6 0.041372351
101 2.02E-6 0.047426841
102 2.04E-6 0.043390514
