ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-16 16:27:41 045m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.2216675
1 2E-8 1.6455317
2 4E-8 -1.0204693
3 6E-8 -0.26959561
4 8E-8 0.083874189
5 1E-7 -0.28557164
6 1.2E-7 0.083874189
7 1.4E-7 -0.13779331
8 1.6E-7 -0.075886171
9 1.8E-7 -0.10584124
10 2E-7 0.18771842
11 2.2E-7 -0.099850225
12 2.4E-7 -0.03994009
13 2.6E-7 0.023964054
14 2.8E-7 0.033949076
15 3E-7 0
16 3.2E-7 0.025961058
17 3.4E-7 0.021967049
18 3.6E-7 0.015976036
19 3.8E-7 0.035946081
20 4E-7 0.047928108
21 4.2E-7 0.045931103
22 4.4E-7 0.029955067
23 4.6E-7 0.033949076
24 4.8E-7 0.073889166
25 5E-7 0.033949076
26 5.2E-7 0.021967049
27 5.4E-7 0.051922117
28 5.6E-7 0.051922117
29 5.8E-7 0.047928108
30 6E-7 0.047928108
31 6.2E-7 0.047928108
32 6.4E-7 0.035946081
33 6.6E-7 0.045931103
34 6.8E-7 0.053919121
35 7E-7 -0.043934099
36 7.2E-7 0.13779331
37 7.4E-7 0.041937094
38 7.6E-7 -0.05791313
39 7.8E-7 0.17373939
40 8E-7 -0.063904144
41 8.2E-7 0.09785322
42 8.4E-7 0.073889166
43 8.6E-7 0.05791313
44 8.8E-7 -0.003994009
45 9E-7 0.069895157
46 9.2E-7 0.023964054
47 9.4E-7 0.063904144
48 9.6E-7 0.063904144
49 9.8E-7 0.051922117
50 1E-6 0.03994009
51 1.02E-6 0.029955067
52 1.04E-6 0.053919121
53 1.06E-6 0.063904144
54 1.08E-6 0.051922117
55 1.1E-6 0.053919121
56 1.12E-6 0.047928108
57 1.14E-6 0.045931103
58 1.16E-6 0.051922117
59 1.18E-6 0.059910135
60 1.2E-6 0.05791313
61 1.22E-6 0.045931103
62 1.24E-6 0.049925112
63 1.26E-6 0.051922117
64 1.28E-6 0.047928108
65 1.3E-6 0.051922117
66 1.32E-6 0.053919121
67 1.34E-6 0.047928108
68 1.36E-6 0.043934099
69 1.38E-6 0.03994009
70 1.4E-6 0.043934099
71 1.42E-6 0.045931103
72 1.44E-6 0.045931103
73 1.46E-6 0.03994009
74 1.48E-6 0.037943085
75 1.5E-6 0.041937094
76 1.52E-6 0.043934099
77 1.54E-6 0.043934099
78 1.56E-6 0.043934099
79 1.58E-6 0.041937094
80 1.6E-6 0.035946081
81 1.62E-6 0.035946081
82 1.64E-6 0.035946081
83 1.66E-6 0.037943085
84 1.68E-6 0.037943085
85 1.7E-6 0.037943085
86 1.72E-6 0.029955067
87 1.74E-6 0.035946081
88 1.76E-6 0.033949076
89 1.78E-6 0.033949076
90 1.8E-6 0.031952072
91 1.82E-6 0.031952072
92 1.84E-6 0.031952072
93 1.86E-6 0.033949076
94 1.88E-6 0.037943085
95 1.9E-6 0.035946081
96 1.92E-6 0.035946081
97 1.94E-6 0.031952072
98 1.96E-6 0.027958063
99 1.98E-6 0.027958063
100 2E-6 0.025961058
101 2.02E-6 0.025961058
102 2.04E-6 0.033949076
103 2.06E-6 0.027958063
