ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-06-01 14:40:22 592m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.52371341
1 2E-8 0.17860747
2 4E-8 0.5297679
3 6E-8 -0.16750757
4 8E-8 -0.040363269
5 1E-7 -0.15640767
6 1.2E-7 0.11907164
7 1.4E-7 0.022199798
8 1.6E-7 -0.079717456
9 1.8E-7 0.16952573
10 2E-7 -0.16246216
11 2.2E-7 0.12411705
12 2.4E-7 -0.020181634
13 2.6E-7 0.030272452
14 2.8E-7 0.03531786
15 3E-7 0.0090817355
16 3.2E-7 0.026236125
17 3.4E-7 0.0040363269
18 3.6E-7 0.048435923
19 3.8E-7 0.028254288
20 4E-7 0.032290615
21 4.2E-7 0.040363269
22 4.4E-7 0.026236125
23 4.6E-7 0.037336024
24 4.8E-7 0.028254288
25 5E-7 0.030272452
26 5.2E-7 0.024217961
27 5.4E-7 0.034308779
28 5.6E-7 0.033299697
29 5.8E-7 0.032290615
30 6E-7 0.042381432
31 6.2E-7 0.024217961
32 6.4E-7 0.027245207
33 6.6E-7 0.034308779
34 6.8E-7 -0.037336024
35 7E-7 0.1382442
36 7.2E-7 0.017154389
37 7.4E-7 -0.10292634
38 7.6E-7 0.23915237
39 7.8E-7 -0.089808273
40 8E-7 0.011099899
41 8.2E-7 0.13218971
42 8.4E-7 0.033299697
43 8.6E-7 -0.03531786
44 8.8E-7 0.096871845
45 9E-7 -0.0010090817
46 9.2E-7 0.036326942
47 9.4E-7 0.037336024
48 9.6E-7 0.06458123
49 9.8E-7 0.020181634
50 1E-6 0.015136226
51 1.02E-6 0.039354187
52 1.04E-6 0.037336024
53 1.06E-6 0.02320888
54 1.08E-6 0.037336024
55 1.1E-6 0.03531786
56 1.12E-6 0.021190716
57 1.14E-6 0.021190716
58 1.16E-6 0.036326942
59 1.18E-6 0.042381432
60 1.2E-6 0.031281533
61 1.22E-6 0.026236125
62 1.24E-6 0.032290615
63 1.26E-6 0.02926337
64 1.28E-6 0.031281533
65 1.3E-6 0.034308779
66 1.32E-6 0.032290615
67 1.34E-6 0.025227043
68 1.36E-6 0.030272452
69 1.38E-6 0.038345105
70 1.4E-6 0.022199798
71 1.42E-6 0.025227043
72 1.44E-6 0.02926337
73 1.46E-6 0.031281533
74 1.48E-6 0.03531786
75 1.5E-6 0.030272452
76 1.52E-6 0.028254288
77 1.54E-6 0.027245207
78 1.56E-6 0.032290615
79 1.58E-6 0.032290615
80 1.6E-6 0.032290615
81 1.62E-6 0.027245207
82 1.64E-6 0.028254288
83 1.66E-6 0.03531786
84 1.68E-6 0.038345105
85 1.7E-6 0.03531786
86 1.72E-6 0.027245207
87 1.74E-6 0.036326942
88 1.76E-6 0.033299697
89 1.78E-6 0.032290615
90 1.8E-6 0.028254288
91 1.82E-6 0.032290615
92 1.84E-6 0.02926337
93 1.86E-6 0.043390514
94 1.88E-6 0.030272452
95 1.9E-6 0.0060544903
96 1.92E-6 0.056508576
97 1.94E-6 0.046417759
98 1.96E-6 0.015136226
99 1.98E-6 0.034308779
100 2E-6 0.056508576
101 2.02E-6 0.016145308
102 2.04E-6 0.040363269
