ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-16 16:02:11 251m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.8112831
1 2E-8 0.32750874
2 4E-8 -2.5441837
3 6E-8 -0.33949076
4 8E-8 0.13979031
5 1E-7 -1.1942087
6 1.2E-7 1.0923615
7 1.4E-7 -2.3344983
8 1.6E-7 -0.58911633
9 1.8E-7 1.0624064
10 2E-7 -0.98851723
11 2.2E-7 -0.62905642
12 2.4E-7 0.16175736
13 2.6E-7 -0.053919121
14 2.8E-7 0.13779331
15 3E-7 -0.013979031
16 3.2E-7 -0.19171243
17 3.4E-7 -0.047928108
18 3.6E-7 0.12181727
19 3.8E-7 0.19570644
20 4E-7 0.18771842
21 4.2E-7 0.063904144
22 4.4E-7 -0.019970045
23 4.6E-7 0.30354468
24 4.8E-7 0.14178732
25 5E-7 -0.025961058
26 5.2E-7 0.19370944
27 5.4E-7 0.26160759
28 5.6E-7 0.11582626
29 5.8E-7 0.20968547
30 6E-7 0.17373939
31 6.2E-7 0.029955067
32 6.4E-7 0.1797304
33 6.6E-7 0.23165252
34 6.8E-7 0.015976036
35 7E-7 0.20968547
36 7.2E-7 0.1797304
37 7.4E-7 -0.4872691
38 7.6E-7 0.99650524
39 7.8E-7 -0.445332
40 8E-7 0.39340989
41 8.2E-7 0.11382926
42 8.4E-7 0.32551173
43 8.6E-7 -0.099850225
44 8.8E-7 0.33949076
45 9E-7 0.077883175
46 9.2E-7 0.18572142
47 9.4E-7 0.18971543
48 9.6E-7 0.19770345
49 9.8E-7 0.16175736
50 1E-6 0.1318023
51 1.02E-6 0.17174239
52 1.04E-6 0.24563155
53 1.06E-6 0.1797304
54 1.08E-6 0.21967049
55 1.1E-6 0.20369446
56 1.12E-6 0.20968547
57 1.14E-6 0.18572142
58 1.16E-6 0.22566151
59 1.18E-6 0.21168248
60 1.2E-6 0.1757364
61 1.22E-6 0.21567649
62 1.24E-6 0.21967049
63 1.26E-6 0.19171243
64 1.28E-6 0.19171243
65 1.3E-6 0.19370944
66 1.32E-6 0.18372441
67 1.34E-6 0.17174239
68 1.36E-6 0.18372441
69 1.38E-6 0.16974538
70 1.4E-6 0.16175736
71 1.42E-6 0.16774838
72 1.44E-6 0.16974538
73 1.46E-6 0.16175736
74 1.48E-6 0.15576635
75 1.5E-6 0.14977534
76 1.52E-6 0.14178732
77 1.54E-6 0.14578133
78 1.56E-6 0.13979031
79 1.58E-6 0.12581128
80 1.6E-6 0.12780829
81 1.62E-6 0.12980529
82 1.64E-6 0.12581128
83 1.66E-6 0.11382926
84 1.68E-6 0.10983525
85 1.7E-6 0.11782327
86 1.72E-6 0.11382926
87 1.74E-6 0.11982027
88 1.76E-6 0.11183225
89 1.78E-6 0.10384423
90 1.8E-6 0.10584124
91 1.82E-6 0.10184723
92 1.84E-6 0.099850225
93 1.86E-6 0.099850225
94 1.88E-6 0.095856216
95 1.9E-6 0.09785322
96 1.92E-6 0.10184723
97 1.94E-6 0.095856216
98 1.96E-6 0.083874189
99 1.98E-6 0.085871193
100 2E-6 0.081877184
101 2.02E-6 0.089865202
102 2.04E-6 0.085871193
