ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-06-01 15:03:28 833m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.98385468
1 2E-8 0.35620585
2 4E-8 0.88597375
3 6E-8 -0.31382442
4 8E-8 -0.083753783
5 1E-7 -0.209889
6 1.2E-7 0.044399596
7 1.4E-7 0.078708374
8 1.6E-7 -0.12108981
9 1.8E-7 0.14228052
10 2E-7 -0.15943491
11 2.2E-7 0.10393542
12 2.4E-7 -0.016145308
13 2.6E-7 0.0080726538
14 2.8E-7 0.021190716
15 3E-7 -0.011099899
16 3.2E-7 0.026236125
17 3.4E-7 0.0070635721
18 3.6E-7 0.033299697
19 3.8E-7 0.016145308
20 4E-7 0.02926337
21 4.2E-7 0.017154389
22 4.4E-7 0.033299697
23 4.6E-7 0.030272452
24 4.8E-7 0.018163471
25 5E-7 0.016145308
26 5.2E-7 0.018163471
27 5.4E-7 0.032290615
28 5.6E-7 0.030272452
29 5.8E-7 0.030272452
30 6E-7 0.024217961
31 6.2E-7 0.013118062
32 6.4E-7 0.018163471
33 6.6E-7 0.013118062
34 6.8E-7 -0.050454086
35 7E-7 0.1543895
36 7.2E-7 0.0090817355
37 7.4E-7 -0.12411705
38 7.6E-7 0.20282543
39 7.8E-7 -0.03531786
40 8E-7 -0.033299697
41 8.2E-7 0.1493441
42 8.4E-7 0.0060544903
43 8.6E-7 0.0010090817
44 8.8E-7 0.032290615
45 9E-7 0.024217961
46 9.2E-7 0.030272452
47 9.4E-7 0.038345105
48 9.6E-7 0.036326942
49 9.8E-7 0.033299697
50 1E-6 0.0090817355
51 1.02E-6 0.027245207
52 1.04E-6 0.034308779
53 1.06E-6 0.03531786
54 1.08E-6 0.027245207
55 1.1E-6 0.02926337
56 1.12E-6 0.018163471
57 1.14E-6 0.019172553
58 1.16E-6 0.019172553
59 1.18E-6 0.02926337
60 1.2E-6 0.03531786
61 1.22E-6 0.022199798
62 1.24E-6 0.031281533
63 1.26E-6 0.020181634
64 1.28E-6 0.014127144
65 1.3E-6 0.028254288
66 1.32E-6 0.028254288
67 1.34E-6 0.02320888
68 1.36E-6 0.015136226
69 1.38E-6 0.021190716
70 1.4E-6 0.02320888
71 1.42E-6 0.024217961
72 1.44E-6 0.02926337
73 1.46E-6 0.015136226
74 1.48E-6 0.027245207
75 1.5E-6 0.018163471
76 1.52E-6 0.03531786
77 1.54E-6 0.02320888
78 1.56E-6 0.022199798
79 1.58E-6 0.02320888
80 1.6E-6 0.020181634
81 1.62E-6 0.026236125
82 1.64E-6 0.024217961
83 1.66E-6 0.030272452
84 1.68E-6 0.020181634
85 1.7E-6 0.022199798
86 1.72E-6 0.032290615
87 1.74E-6 0.033299697
88 1.76E-6 0.024217961
89 1.78E-6 0.024217961
90 1.8E-6 0.025227043
91 1.82E-6 0.02926337
92 1.84E-6 0.031281533
93 1.86E-6 0.027245207
94 1.88E-6 0.024217961
95 1.9E-6 0.02320888
96 1.92E-6 0.036326942
97 1.94E-6 0.033299697
98 1.96E-6 0.026236125
99 1.98E-6 0.028254288
100 2E-6 0.030272452
101 2.02E-6 0.038345105
102 2.04E-6 0.032290615
