ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-17 15:21:29 716m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.3504743
1 2E-8 -1.9490764
2 4E-8 -3.4588118
3 6E-8 1.8592112
4 8E-8 -1.6655017
5 1E-7 -2.0868697
6 1.2E-7 -2.4702946
7 1.4E-7 -2.7239141
8 1.6E-7 1.3579631
9 1.8E-7 -1.0424363
10 2E-7 -1.1702446
11 2.2E-7 -0.32151772
12 2.4E-7 -0.015976036
13 2.6E-7 0.45332002
14 2.8E-7 0.085871193
15 3E-7 -0.13979031
16 3.2E-7 -0.27558662
17 3.4E-7 0.15177234
18 3.6E-7 0.53919121
19 3.8E-7 0.3574638
20 4E-7 0.16974538
21 4.2E-7 0.11382926
22 4.4E-7 0.39141288
23 4.6E-7 0.54717923
24 4.8E-7 0.17373939
25 5E-7 0.2656016
26 5.2E-7 0.52920619
27 5.4E-7 0.36944583
28 5.6E-7 0.45332002
29 5.8E-7 0.38542187
30 6E-7 0.23964054
31 6.2E-7 0.38741887
32 6.4E-7 0.44732901
33 6.6E-7 0.23165252
34 6.8E-7 0.41337993
35 7E-7 0.1757364
36 7.2E-7 -0.0099850225
37 7.4E-7 1.2101847
38 7.6E-7 -0.31752371
39 7.8E-7 0.54917624
40 8E-7 0.56315527
41 8.2E-7 0.21567649
42 8.4E-7 0.32750874
43 8.6E-7 0.5332002
44 8.8E-7 0.24762856
45 9E-7 0.40339491
46 9.2E-7 0.41937094
47 9.4E-7 0.45332002
48 9.6E-7 0.36145781
49 9.8E-7 0.34148777
50 1E-6 0.38342486
51 1.02E-6 0.48127808
52 1.04E-6 0.49525711
53 1.06E-6 0.43534698
54 1.08E-6 0.47528707
55 1.1E-6 0.45531703
56 1.12E-6 0.43734398
57 1.14E-6 0.50124813
58 1.16E-6 0.46530205
59 1.18E-6 0.44133799
60 1.2E-6 0.47928108
61 1.22E-6 0.48127808
62 1.24E-6 0.443335
63 1.26E-6 0.443335
64 1.28E-6 0.43934099
65 1.3E-6 0.41537694
66 1.32E-6 0.43334998
67 1.34E-6 0.42935597
68 1.36E-6 0.39540689
69 1.38E-6 0.38941588
70 1.4E-6 0.39141288
71 1.42E-6 0.38741887
72 1.44E-6 0.38542187
73 1.46E-6 0.36744883
74 1.48E-6 0.36744883
75 1.5E-6 0.3534698
76 1.52E-6 0.36545182
77 1.54E-6 0.3554668
78 1.56E-6 0.32551173
79 1.58E-6 0.32151772
80 1.6E-6 0.30753869
81 1.62E-6 0.3115327
82 1.64E-6 0.29955067
83 1.66E-6 0.28956565
84 1.68E-6 0.28557164
85 1.7E-6 0.28157763
86 1.72E-6 0.28157763
87 1.74E-6 0.27159261
88 1.76E-6 0.26160759
89 1.78E-6 0.25961058
90 1.8E-6 0.25361957
91 1.82E-6 0.25761358
92 1.84E-6 0.24563155
93 1.86E-6 0.24563155
94 1.88E-6 0.24163754
95 1.9E-6 0.24163754
96 1.92E-6 0.24163754
97 1.94E-6 0.23165252
98 1.96E-6 0.22965552
99 1.98E-6 0.21367948
100 2E-6 0.2236645
101 2.02E-6 0.22566151
102 2.04E-6 0.21967049
