ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-06-01 15:01:18 382m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.74823055
1 2E-8 0.12942366
2 4E-8 1.3872599
3 6E-8 1.9211325
4 8E-8 1.164813
5 1E-7 -0.86552075
6 1.2E-7 -0.14155713
7 1.4E-7 -0.79676443
8 1.6E-7 0.4974722
9 1.8E-7 -0.67947423
10 2E-7 0.43680486
11 2.2E-7 -0.44489384
12 2.4E-7 -0.16177958
13 2.6E-7 0.056622853
14 2.8E-7 -0.15773509
15 3E-7 0.068756321
16 3.2E-7 0
17 3.4E-7 -0.080889789
18 3.6E-7 -0.0040444895
19 3.8E-7 -0.052578363
20 4E-7 0.036400405
21 4.2E-7 -0.0080889789
22 4.4E-7 -0.0040444895
23 4.6E-7 0.044489384
24 4.8E-7 -0.024266937
25 5E-7 0.032355916
26 5.2E-7 -0.036400405
27 5.4E-7 0.0080889789
28 5.6E-7 0.020222447
29 5.8E-7 0.020222447
30 6E-7 0.012133468
31 6.2E-7 0.0080889789
32 6.4E-7 -0.016177958
33 6.6E-7 -0.044489384
34 6.8E-7 -0.0040444895
35 7E-7 -0.024266937
36 7.2E-7 -0.012133468
37 7.4E-7 0.16986856
38 7.6E-7 -0.27098079
39 7.8E-7 0.16582407
40 8E-7 0.29120324
41 8.2E-7 -0.47724976
42 8.4E-7 0.38018201
43 8.6E-7 -0.032355916
44 8.8E-7 0
45 9E-7 0.0040444895
46 9.2E-7 0.068756321
47 9.4E-7 -0.0080889789
48 9.6E-7 0.0080889789
49 9.8E-7 0.056622853
50 1E-6 0.060667342
51 1.02E-6 -0.036400405
52 1.04E-6 0.020222447
53 1.06E-6 0
54 1.08E-6 0.016177958
55 1.1E-6 0.024266937
56 1.12E-6 0.020222447
57 1.14E-6 0.0040444895
58 1.16E-6 -0.016177958
59 1.18E-6 -0.016177958
60 1.2E-6 0.020222447
61 1.22E-6 -0.0080889789
62 1.24E-6 -0.0040444895
63 1.26E-6 0.012133468
64 1.28E-6 0
65 1.3E-6 0.0040444895
66 1.32E-6 -0.0040444895
67 1.34E-6 -0.0040444895
68 1.36E-6 -0.012133468
69 1.38E-6 -0.012133468
70 1.4E-6 0.012133468
71 1.42E-6 -0.012133468
72 1.44E-6 -0.024266937
73 1.46E-6 -0.0080889789
74 1.48E-6 -0.0080889789
75 1.5E-6 -0.0040444895
76 1.52E-6 -0.0040444895
77 1.54E-6 -0.0080889789
78 1.56E-6 -0.0040444895
79 1.58E-6 0
80 1.6E-6 -0.012133468
81 1.62E-6 -0.020222447
82 1.64E-6 -0.012133468
83 1.66E-6 -0.012133468
84 1.68E-6 0.0080889789
85 1.7E-6 0.0080889789
86 1.72E-6 -0.0040444895
87 1.74E-6 -0.0040444895
88 1.76E-6 -0.0080889789
89 1.78E-6 -0.0080889789
90 1.8E-6 0.0080889789
91 1.82E-6 0
92 1.84E-6 0
93 1.86E-6 0
94 1.88E-6 0
95 1.9E-6 0.0080889789
96 1.92E-6 0
97 1.94E-6 0.0040444895
98 1.96E-6 0.020222447
99 1.98E-6 0.016177958
100 2E-6 0.0080889789
