ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-06-01 14:36:54 630m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.39253279
1 2E-8 0.66195761
2 4E-8 0.34914228
3 6E-8 0.065590312
4 8E-8 0.086781028
5 1E-7 -0.092835519
6 1.2E-7 0.26740666
7 1.4E-7 -0.08779011
8 1.6E-7 0.15640767
9 1.8E-7 0.1160444
10 2E-7 -0.025227043
11 2.2E-7 0.21897073
12 2.4E-7 0.010090817
13 2.6E-7 0.14127144
14 2.8E-7 0.072653884
15 3E-7 0.094853682
16 3.2E-7 0.090817355
17 3.4E-7 0.092835519
18 3.6E-7 0.12411705
19 3.8E-7 0.098890009
20 4E-7 0.099899091
21 4.2E-7 0.11907164
22 4.4E-7 0.096871845
23 4.6E-7 0.11301715
24 4.8E-7 0.1049445
25 5E-7 0.10292634
26 5.2E-7 0.10090817
27 5.4E-7 0.11200807
28 5.6E-7 0.11099899
29 5.8E-7 0.10797174
30 6E-7 0.10696266
31 6.2E-7 0.10292634
32 6.4E-7 0.10292634
33 6.6E-7 0.10393542
34 6.8E-7 0.02320888
35 7E-7 0.25731584
36 7.2E-7 0.056508576
37 7.4E-7 0.024217961
38 7.6E-7 0.31685166
39 7.8E-7 -0.11503532
40 8E-7 0.21695257
41 8.2E-7 0.14530777
42 8.4E-7 0.098890009
43 8.6E-7 0.05852674
44 8.8E-7 0.17255297
45 9E-7 0.070635721
46 9.2E-7 0.1160444
47 9.4E-7 0.11705348
48 9.6E-7 0.12815338
49 9.8E-7 0.0938446
50 1E-6 0.096871845
51 1.02E-6 0.11402623
52 1.04E-6 0.1160444
53 1.06E-6 0.11099899
54 1.08E-6 0.1160444
55 1.1E-6 0.10696266
56 1.12E-6 0.098890009
57 1.14E-6 0.10090817
58 1.16E-6 0.11200807
59 1.18E-6 0.11099899
60 1.2E-6 0.10595358
61 1.22E-6 0.10696266
62 1.24E-6 0.10393542
63 1.26E-6 0.10292634
64 1.28E-6 0.10797174
65 1.3E-6 0.10898083
66 1.32E-6 0.10191725
67 1.34E-6 0.10191725
68 1.36E-6 0.1049445
69 1.38E-6 0.10191725
70 1.4E-6 0.10191725
71 1.42E-6 0.10393542
72 1.44E-6 0.10393542
73 1.46E-6 0.1049445
74 1.48E-6 0.10595358
75 1.5E-6 0.10393542
76 1.52E-6 0.10090817
77 1.54E-6 0.10998991
78 1.56E-6 0.11301715
79 1.58E-6 0.10696266
80 1.6E-6 0.10696266
81 1.62E-6 0.10595358
82 1.64E-6 0.10595358
83 1.66E-6 0.10696266
84 1.68E-6 0.10393542
85 1.7E-6 0.11099899
86 1.72E-6 0.10292634
87 1.74E-6 0.10595358
88 1.76E-6 0.11200807
89 1.78E-6 0.10292634
90 1.8E-6 0.10797174
91 1.82E-6 0.11200807
92 1.84E-6 0.11503532
93 1.86E-6 0.10797174
94 1.88E-6 0.10998991
95 1.9E-6 0.10696266
96 1.92E-6 0.11503532
97 1.94E-6 0.10696266
98 1.96E-6 0.086781028
99 1.98E-6 0.13521695
100 2E-6 0.11200807
101 2.02E-6 0.10998991
102 2.04E-6 0.094853682
103 2.06E-6 0.14429869
