ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-17 15:14:33 122m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.51463168
1 2E-8 0.78809283
2 4E-8 -1.2532795
3 6E-8 0.10998991
4 8E-8 -0.11301715
5 1E-7 -0.17053481
6 1.2E-7 0.065590312
7 1.4E-7 -0.14631685
8 1.6E-7 -0.11099899
9 1.8E-7 0.078708374
10 2E-7 0.027245207
11 2.2E-7 -0.0938446
12 2.4E-7 0.022199798
13 2.6E-7 0.02926337
14 2.8E-7 -0.0080726538
15 3E-7 0.039354187
16 3.2E-7 0.0040363269
17 3.4E-7 0.012108981
18 3.6E-7 0.039354187
19 3.8E-7 0.02926337
20 4E-7 0.036326942
21 4.2E-7 0.040363269
22 4.4E-7 0.018163471
23 4.6E-7 0.044399596
24 4.8E-7 0.055499495
25 5E-7 0.018163471
26 5.2E-7 0.025227043
27 5.4E-7 0.050454086
28 5.6E-7 0.031281533
29 5.8E-7 0.040363269
30 6E-7 0.048435923
31 6.2E-7 0.027245207
32 6.4E-7 0.030272452
33 6.6E-7 0.053481331
34 6.8E-7 -0.022199798
35 7E-7 0.06458123
36 7.2E-7 0.088799192
37 7.4E-7 -0.039354187
38 7.6E-7 0.10595358
39 7.8E-7 -0.028254288
40 8E-7 0.054490413
41 8.2E-7 0.080726538
42 8.4E-7 0.024217961
43 8.6E-7 0.034308779
44 8.8E-7 0.060544903
45 9E-7 0.0030272452
46 9.2E-7 0.067608475
47 9.4E-7 0.049445004
48 9.6E-7 0.033299697
49 9.8E-7 0.051463168
50 1E-6 0.032290615
51 1.02E-6 0.037336024
52 1.04E-6 0.059535822
53 1.06E-6 0.053481331
54 1.08E-6 0.045408678
55 1.1E-6 0.042381432
56 1.12E-6 0.041372351
57 1.14E-6 0.03531786
58 1.16E-6 0.05247225
59 1.18E-6 0.047426841
60 1.2E-6 0.048435923
61 1.22E-6 0.045408678
62 1.24E-6 0.043390514
63 1.26E-6 0.044399596
64 1.28E-6 0.050454086
65 1.3E-6 0.044399596
66 1.32E-6 0.046417759
67 1.34E-6 0.036326942
68 1.36E-6 0.041372351
69 1.38E-6 0.037336024
70 1.4E-6 0.044399596
71 1.42E-6 0.044399596
72 1.44E-6 0.044399596
73 1.46E-6 0.042381432
74 1.48E-6 0.033299697
75 1.5E-6 0.034308779
76 1.52E-6 0.042381432
77 1.54E-6 0.040363269
78 1.56E-6 0.03531786
79 1.58E-6 0.036326942
80 1.6E-6 0.032290615
81 1.62E-6 0.032290615
82 1.64E-6 0.040363269
83 1.66E-6 0.038345105
84 1.68E-6 0.02320888
85 1.7E-6 0.044399596
86 1.72E-6 0.034308779
87 1.74E-6 0.028254288
88 1.76E-6 0.041372351
89 1.78E-6 0.032290615
90 1.8E-6 0.02926337
91 1.82E-6 0.034308779
92 1.84E-6 0.02926337
93 1.86E-6 0.037336024
94 1.88E-6 0.026236125
95 1.9E-6 0.033299697
96 1.92E-6 0.028254288
97 1.94E-6 0.028254288
98 1.96E-6 0.031281533
99 1.98E-6 0.02320888
100 2E-6 0.027245207
101 2.02E-6 0.025227043
102 2.04E-6 0.027245207
