ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-06-01 14:29:44 626m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.50151362
1 2E-8 0.39455095
2 4E-8 0.7618567
3 6E-8 -0.10595358
4 8E-8 -0.024217961
5 1E-7 -0.18567104
6 1.2E-7 0.082744701
7 1.4E-7 0.12209889
8 1.6E-7 -0.092835519
9 1.8E-7 0.22401614
10 2E-7 -0.12815338
11 2.2E-7 0.11907164
12 2.4E-7 0.032290615
13 2.6E-7 0.047426841
14 2.8E-7 0.071644802
15 3E-7 0.045408678
16 3.2E-7 0.068617557
17 3.4E-7 0.038345105
18 3.6E-7 0.077699293
19 3.8E-7 0.054490413
20 4E-7 0.068617557
21 4.2E-7 0.072653884
22 4.4E-7 0.070635721
23 4.6E-7 0.067608475
24 4.8E-7 0.065590312
25 5E-7 0.06458123
26 5.2E-7 0.069626639
27 5.4E-7 0.054490413
28 5.6E-7 0.072653884
29 5.8E-7 0.075681129
30 6E-7 0.077699293
31 6.2E-7 0.046417759
32 6.4E-7 0.070635721
33 6.6E-7 0.05247225
34 6.8E-7 0.012108981
35 7E-7 0.13319879
36 7.2E-7 0.0938446
37 7.4E-7 -0.11301715
38 7.6E-7 0.23410696
39 7.8E-7 0.073662966
40 8E-7 -0.08173562
41 8.2E-7 0.22805247
42 8.4E-7 0.063572149
43 8.6E-7 0.026236125
44 8.8E-7 0.084762865
45 9E-7 0.075681129
46 9.2E-7 0.071644802
47 9.4E-7 0.072653884
48 9.6E-7 0.083753783
49 9.8E-7 0.077699293
50 1E-6 0.057517658
51 1.02E-6 0.072653884
52 1.04E-6 0.072653884
53 1.06E-6 0.073662966
54 1.08E-6 0.072653884
55 1.1E-6 0.072653884
56 1.12E-6 0.070635721
57 1.14E-6 0.061553985
58 1.16E-6 0.061553985
59 1.18E-6 0.076690211
60 1.2E-6 0.067608475
61 1.22E-6 0.06458123
62 1.24E-6 0.069626639
63 1.26E-6 0.056508576
64 1.28E-6 0.067608475
65 1.3E-6 0.067608475
66 1.32E-6 0.069626639
67 1.34E-6 0.070635721
68 1.36E-6 0.056508576
69 1.38E-6 0.06458123
70 1.4E-6 0.068617557
71 1.42E-6 0.060544903
72 1.44E-6 0.080726538
73 1.46E-6 0.041372351
74 1.48E-6 0.085771946
75 1.5E-6 0.05247225
76 1.52E-6 0.05852674
77 1.54E-6 0.088799192
78 1.56E-6 0.038345105
79 1.58E-6 0.080726538
80 1.6E-6 0.056508576
81 1.62E-6 0.057517658
82 1.64E-6 0.061553985
83 1.66E-6 0.06458123
84 1.68E-6 0.057517658
85 1.7E-6 0.06458123
86 1.72E-6 0.077699293
87 1.74E-6 0.053481331
88 1.76E-6 0.072653884
89 1.78E-6 0.066599394
90 1.8E-6 0.074672048
91 1.82E-6 0.053481331
92 1.84E-6 0.078708374
93 1.86E-6 0.073662966
94 1.88E-6 0.056508576
95 1.9E-6 0.070635721
96 1.92E-6 0.070635721
97 1.94E-6 0.071644802
98 1.96E-6 0.076690211
99 1.98E-6 0.072653884
100 2E-6 0.069626639
101 2.02E-6 0.066599394
102 2.04E-6 0.071644802
103 2.06E-6 0.071644802
