ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-17 16:22:23 840m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.0369446
1 2E-8 -1.1362956
2 4E-8 -0.43734398
3 6E-8 -0.59510734
4 8E-8 0.059910135
5 1E-7 -0.49326011
6 1.2E-7 0.29555667
7 1.4E-7 -0.62905642
8 1.6E-7 0.36744883
9 1.8E-7 -0.19370944
10 2E-7 0.065901148
11 2.2E-7 -0.14777833
12 2.4E-7 0.16175736
13 2.6E-7 -0.03994009
14 2.8E-7 0.043934099
15 3E-7 0.053919121
16 3.2E-7 0.015976036
17 3.4E-7 0.041937094
18 3.6E-7 0.099850225
19 3.8E-7 0.051922117
20 4E-7 0.091862207
21 4.2E-7 0.077883175
22 4.4E-7 0.07988018
23 4.6E-7 0.10384423
24 4.8E-7 0.077883175
25 5E-7 0.053919121
26 5.2E-7 0.09785322
27 5.4E-7 0.099850225
28 5.6E-7 0.083874189
29 5.8E-7 0.099850225
30 6E-7 0.087868198
31 6.2E-7 0.067898153
32 6.4E-7 0.09785322
33 6.6E-7 0.09785322
34 6.8E-7 0.003994009
35 7E-7 0.19171243
36 7.2E-7 0.059910135
37 7.4E-7 0.049925112
38 7.6E-7 0.1777334
39 7.8E-7 -0.045931103
40 8E-7 0.19370944
41 8.2E-7 0.081877184
42 8.4E-7 0.091862207
43 8.6E-7 0.061907139
44 8.8E-7 0.12780829
45 9E-7 0.03994009
46 9.2E-7 0.12181727
47 9.4E-7 0.10983525
48 9.6E-7 0.07988018
49 9.8E-7 0.089865202
50 1E-6 0.07988018
51 1.02E-6 0.099850225
52 1.04E-6 0.11582626
53 1.06E-6 0.10184723
54 1.08E-6 0.09785322
55 1.1E-6 0.099850225
56 1.12E-6 0.089865202
57 1.14E-6 0.09785322
58 1.16E-6 0.11382926
59 1.18E-6 0.10184723
60 1.2E-6 0.10384423
61 1.22E-6 0.10384423
62 1.24E-6 0.099850225
63 1.26E-6 0.091862207
64 1.28E-6 0.10184723
65 1.3E-6 0.10384423
66 1.32E-6 0.095856216
67 1.34E-6 0.091862207
68 1.36E-6 0.095856216
69 1.38E-6 0.087868198
70 1.4E-6 0.093859211
71 1.42E-6 0.089865202
72 1.44E-6 0.089865202
73 1.46E-6 0.093859211
74 1.48E-6 0.089865202
75 1.5E-6 0.085871193
76 1.52E-6 0.085871193
77 1.54E-6 0.087868198
78 1.56E-6 0.081877184
79 1.58E-6 0.083874189
80 1.6E-6 0.07988018
81 1.62E-6 0.077883175
82 1.64E-6 0.07988018
83 1.66E-6 0.081877184
84 1.68E-6 0.071892162
85 1.7E-6 0.075886171
86 1.72E-6 0.075886171
87 1.74E-6 0.069895157
88 1.76E-6 0.081877184
89 1.78E-6 0.069895157
90 1.8E-6 0.073889166
91 1.82E-6 0.071892162
92 1.84E-6 0.065901148
93 1.86E-6 0.067898153
94 1.88E-6 0.077883175
95 1.9E-6 0.071892162
96 1.92E-6 0.071892162
97 1.94E-6 0.069895157
98 1.96E-6 0.069895157
99 1.98E-6 0.067898153
100 2E-6 0.069895157
101 2.02E-6 0.071892162
102 2.04E-6 0.061907139
