ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-06-01 15:15:10 092m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.32351473
1 2E-8 1.7493759
2 4E-8 0.91662506
3 6E-8 2.1627559
4 8E-8 -0.72491263
5 1E-7 1.0464304
6 1.2E-7 -0.98851723
7 1.4E-7 0.4013979
8 1.6E-7 -0.43734398
9 1.8E-7 -0.015976036
10 2E-7 0.5312032
11 2.2E-7 -1.0364453
12 2.4E-7 1.2261608
13 2.6E-7 -1.0564154
14 2.8E-7 0.9326011
15 3E-7 -0.60109835
16 3.2E-7 0.37743385
17 3.4E-7 -0.099850225
18 3.6E-7 -0.029955067
19 3.8E-7 0.29755367
20 4E-7 -0.20968547
21 4.2E-7 0.4013979
22 4.4E-7 -0.24962556
23 4.6E-7 0.3994009
24 4.8E-7 -0.25561658
25 5E-7 0.35946081
26 5.2E-7 -0.18971543
27 5.4E-7 0.26160759
28 5.6E-7 -0.043934099
29 5.8E-7 0.11582626
30 6E-7 0.10783824
31 6.2E-7 -0.011982027
32 6.4E-7 0.18172741
33 6.6E-7 -0.095856216
34 6.8E-7 0.2236645
35 7E-7 -0.1777334
36 7.2E-7 0.37343984
37 7.4E-7 -0.14378432
38 7.6E-7 0.09785322
39 7.8E-7 0.54917624
40 8E-7 -0.50723914
41 8.2E-7 0.43334998
42 8.4E-7 0.091862207
43 8.6E-7 0.091862207
44 8.8E-7 -0.033949076
45 9E-7 0.24563155
46 9.2E-7 0.0059910135
47 9.4E-7 0.055916126
48 9.6E-7 0.1337993
49 9.8E-7 0.11582626
50 1E-6 0.029955067
51 1.02E-6 0.049925112
52 1.04E-6 0.11382926
53 1.06E-6 0.033949076
54 1.08E-6 0.12780829
55 1.1E-6 0.013979031
56 1.12E-6 0.11982027
57 1.14E-6 0.015976036
58 1.16E-6 0.067898153
59 1.18E-6 0.073889166
60 1.2E-6 0.067898153
61 1.22E-6 0.063904144
62 1.24E-6 0.035946081
63 1.26E-6 0.07988018
64 1.28E-6 0.035946081
65 1.3E-6 0.085871193
66 1.32E-6 0.033949076
67 1.34E-6 0.071892162
68 1.36E-6 0.047928108
69 1.38E-6 0.067898153
70 1.4E-6 0.051922117
71 1.42E-6 0.03994009
72 1.44E-6 0.059910135
73 1.46E-6 0.047928108
74 1.48E-6 0.055916126
75 1.5E-6 0.041937094
76 1.52E-6 0.069895157
77 1.54E-6 0.033949076
78 1.56E-6 0.061907139
79 1.58E-6 0.045931103
80 1.6E-6 0.055916126
81 1.62E-6 0.045931103
82 1.64E-6 0.051922117
83 1.66E-6 0.055916126
84 1.68E-6 0.03994009
85 1.7E-6 0.061907139
86 1.72E-6 0.051922117
87 1.74E-6 0.05791313
88 1.76E-6 0.047928108
89 1.78E-6 0.063904144
90 1.8E-6 0.05791313
91 1.82E-6 0.05791313
92 1.84E-6 0.061907139
93 1.86E-6 0.069895157
94 1.88E-6 0.059910135
95 1.9E-6 0.061907139
96 1.92E-6 0.081877184
97 1.94E-6 0.065901148
98 1.96E-6 0.083874189
99 1.98E-6 0.055916126
100 2E-6 0.075886171
101 2.02E-6 0.061907139
102 2.04E-6 0.077883175
