ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-17 15:44:27 658m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.3319879
1 2E-8 0.19677094
2 4E-8 -1.332997
3 6E-8 -0.042381432
4 8E-8 -0.17558022
5 1E-7 -0.35216952
6 1.2E-7 0.34611503
7 1.4E-7 -0.50050453
8 1.6E-7 0.057517658
9 1.8E-7 0.0938446
10 2E-7 -0.045408678
11 2.2E-7 -0.13925328
12 2.4E-7 0.08173562
13 2.6E-7 0.039354187
14 2.8E-7 -0.043390514
15 3E-7 0.067608475
16 3.2E-7 -0.013118062
17 3.4E-7 0
18 3.6E-7 0.051463168
19 3.8E-7 0.028254288
20 4E-7 0.053481331
21 4.2E-7 0.032290615
22 4.4E-7 0.017154389
23 4.6E-7 0.072653884
24 4.8E-7 0.057517658
25 5E-7 -0.0020181634
26 5.2E-7 0.047426841
27 5.4E-7 0.06458123
28 5.6E-7 0.025227043
29 5.8E-7 0.049445004
30 6E-7 0.055499495
31 6.2E-7 0.013118062
32 6.4E-7 0.043390514
33 6.6E-7 0.061553985
34 6.8E-7 -0.030272452
35 7E-7 0.091826437
36 7.2E-7 0.083753783
37 7.4E-7 -0.043390514
38 7.6E-7 0.13723511
39 7.8E-7 -0.055499495
40 8E-7 0.086781028
41 8.2E-7 0.067608475
42 8.4E-7 0.031281533
43 8.6E-7 0.027245207
44 8.8E-7 0.075681129
45 9E-7 0.0030272452
46 9.2E-7 0.072653884
47 9.4E-7 0.059535822
48 9.6E-7 0.041372351
49 9.8E-7 0.056508576
50 1E-6 0.030272452
51 1.02E-6 0.050454086
52 1.04E-6 0.068617557
53 1.06E-6 0.055499495
54 1.08E-6 0.049445004
55 1.1E-6 0.049445004
56 1.12E-6 0.042381432
57 1.14E-6 0.045408678
58 1.16E-6 0.060544903
59 1.18E-6 0.055499495
60 1.2E-6 0.048435923
61 1.22E-6 0.049445004
62 1.24E-6 0.049445004
63 1.26E-6 0.050454086
64 1.28E-6 0.056508576
65 1.3E-6 0.057517658
66 1.32E-6 0.039354187
67 1.34E-6 0.047426841
68 1.36E-6 0.046417759
69 1.38E-6 0.045408678
70 1.4E-6 0.051463168
71 1.42E-6 0.049445004
72 1.44E-6 0.044399596
73 1.46E-6 0.043390514
74 1.48E-6 0.038345105
75 1.5E-6 0.041372351
76 1.52E-6 0.044399596
77 1.54E-6 0.048435923
78 1.56E-6 0.03531786
79 1.58E-6 0.036326942
80 1.6E-6 0.040363269
81 1.62E-6 0.036326942
82 1.64E-6 0.036326942
83 1.66E-6 0.038345105
84 1.68E-6 0.036326942
85 1.7E-6 0.031281533
86 1.72E-6 0.036326942
87 1.74E-6 0.033299697
88 1.76E-6 0.031281533
89 1.78E-6 0.02926337
90 1.8E-6 0.030272452
91 1.82E-6 0.033299697
92 1.84E-6 0.02926337
93 1.86E-6 0.031281533
94 1.88E-6 0.033299697
95 1.9E-6 0.02926337
96 1.92E-6 0.025227043
97 1.94E-6 0.032290615
98 1.96E-6 0.02926337
99 1.98E-6 0.028254288
100 2E-6 0.027245207
101 2.02E-6 0.027245207
102 2.04E-6 0.028254288
