ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-16 15:54:12 410m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.21367948
1 2E-8 2.5122317
2 4E-8 -2.2586121
3 6E-8 -3.4068897
4 8E-8 1.3779331
5 1E-7 -2.6959561
6 1.2E-7 0.2236645
7 1.4E-7 -2.230654
8 1.6E-7 -2.8137793
9 1.8E-7 0.33949076
10 2E-7 0.71692461
11 2.2E-7 -2.0748877
12 2.4E-7 0.26959561
13 2.6E-7 -0.20369446
14 2.8E-7 0.72491263
15 3E-7 -0.15576635
16 3.2E-7 -0.11982027
17 3.4E-7 -0.18572142
18 3.6E-7 0.0099850225
19 3.8E-7 0.443335
20 4E-7 0.28956565
21 4.2E-7 0.35946081
22 4.4E-7 -0.14378432
23 4.6E-7 0.46929606
24 4.8E-7 0.39740389
25 5E-7 0.2236645
26 5.2E-7 0.025961058
27 5.4E-7 0.54518223
28 5.6E-7 0.32750874
29 5.8E-7 0.37343984
30 6E-7 0.38342486
31 6.2E-7 0.1797304
32 6.4E-7 0.27758362
33 6.6E-7 0.38342486
34 6.8E-7 0.27758362
35 7E-7 0.13579631
36 7.2E-7 0.52920619
37 7.4E-7 -0.54118822
38 7.6E-7 1.3599601
39 7.8E-7 -0.25561658
40 8E-7 0.34548178
41 8.2E-7 0.34348477
42 8.4E-7 0.52121817
43 8.6E-7 -0.087868198
44 8.8E-7 0.71892162
45 9E-7 -0.10783824
46 9.2E-7 0.71293061
47 9.4E-7 0.0059910135
48 9.6E-7 0.60708937
49 9.8E-7 0.19370944
50 1E-6 0.32351473
51 1.02E-6 0.28756865
52 1.04E-6 0.33949076
53 1.06E-6 0.50923615
54 1.08E-6 0.27358962
55 1.1E-6 0.51922117
56 1.12E-6 0.28557164
57 1.14E-6 0.46530205
58 1.16E-6 0.3115327
59 1.18E-6 0.4872691
60 1.2E-6 0.3095357
61 1.22E-6 0.42735896
62 1.24E-6 0.40339491
63 1.26E-6 0.39340989
64 1.28E-6 0.4013979
65 1.3E-6 0.3534698
66 1.32E-6 0.39540689
67 1.34E-6 0.32750874
68 1.36E-6 0.39141288
69 1.38E-6 0.31552671
70 1.4E-6 0.36744883
71 1.42E-6 0.32351473
72 1.44E-6 0.3574638
73 1.46E-6 0.32750874
74 1.48E-6 0.33549676
75 1.5E-6 0.30154768
76 1.52E-6 0.28157763
77 1.54E-6 0.30354468
78 1.56E-6 0.29355966
79 1.58E-6 0.29955067
80 1.6E-6 0.27558662
81 1.62E-6 0.29156266
82 1.64E-6 0.25961058
83 1.66E-6 0.26160759
84 1.68E-6 0.24962556
85 1.7E-6 0.25361957
86 1.72E-6 0.23964054
87 1.74E-6 0.24962556
88 1.76E-6 0.25361957
89 1.78E-6 0.24163754
90 1.8E-6 0.2236645
91 1.82E-6 0.20768847
92 1.84E-6 0.22965552
93 1.86E-6 0.25961058
94 1.88E-6 0.18572142
95 1.9E-6 0.24163754
96 1.92E-6 0.21367948
97 1.94E-6 0.20569146
98 1.96E-6 0.22566151
99 1.98E-6 0.19570644
100 2E-6 0.16175736
101 2.02E-6 0.23364953
102 2.04E-6 0.17174239
