ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-06-01 14:28:52 346m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.74772956
1 2E-8 0.43289606
2 4E-8 0.71745711
3 6E-8 -0.13420787
4 8E-8 0.049445004
5 1E-7 -0.088799192
6 1.2E-7 0.19576185
7 1.4E-7 0.085771946
8 1.6E-7 0.02926337
9 1.8E-7 0.18466196
10 2E-7 -0.042381432
11 2.2E-7 0.17154389
12 2.4E-7 0.082744701
13 2.6E-7 0.10191725
14 2.8E-7 0.10393542
15 3E-7 0.089808273
16 3.2E-7 0.10191725
17 3.4E-7 0.094853682
18 3.6E-7 0.11099899
19 3.8E-7 0.10797174
20 4E-7 0.11503532
21 4.2E-7 0.11503532
22 4.4E-7 0.10998991
23 4.6E-7 0.11402623
24 4.8E-7 0.10393542
25 5E-7 0.11301715
26 5.2E-7 0.10393542
27 5.4E-7 0.10898083
28 5.6E-7 0.11907164
29 5.8E-7 0.11099899
30 6E-7 0.11503532
31 6.2E-7 0.098890009
32 6.4E-7 0.099899091
33 6.6E-7 0.11200807
34 6.8E-7 0.040363269
35 7E-7 0.23511604
36 7.2E-7 0.085771946
37 7.4E-7 -0.05247225
38 7.6E-7 0.32694248
39 7.8E-7 0.027245207
40 8E-7 0.063572149
41 8.2E-7 0.21897073
42 8.4E-7 0.10292634
43 8.6E-7 0.084762865
44 8.8E-7 0.13723511
45 9E-7 0.088799192
46 9.2E-7 0.12209889
47 9.4E-7 0.11301715
48 9.6E-7 0.13118062
49 9.8E-7 0.12209889
50 1E-6 0.085771946
51 1.02E-6 0.099899091
52 1.04E-6 0.1160444
53 1.06E-6 0.12209889
54 1.08E-6 0.11200807
55 1.1E-6 0.11301715
56 1.12E-6 0.10292634
57 1.14E-6 0.10898083
58 1.16E-6 0.11099899
59 1.18E-6 0.11503532
60 1.2E-6 0.10696266
61 1.22E-6 0.099899091
62 1.24E-6 0.10595358
63 1.26E-6 0.10393542
64 1.28E-6 0.10998991
65 1.3E-6 0.10696266
66 1.32E-6 0.10797174
67 1.34E-6 0.099899091
68 1.36E-6 0.10696266
69 1.38E-6 0.10191725
70 1.4E-6 0.10292634
71 1.42E-6 0.11200807
72 1.44E-6 0.10292634
73 1.46E-6 0.10191725
74 1.48E-6 0.10393542
75 1.5E-6 0.10191725
76 1.52E-6 0.10595358
77 1.54E-6 0.095862764
78 1.56E-6 0.10191725
79 1.58E-6 0.10393542
80 1.6E-6 0.10090817
81 1.62E-6 0.1049445
82 1.64E-6 0.10595358
83 1.66E-6 0.11099899
84 1.68E-6 0.10797174
85 1.7E-6 0.10595358
86 1.72E-6 0.10696266
87 1.74E-6 0.10090817
88 1.76E-6 0.10696266
89 1.78E-6 0.10998991
90 1.8E-6 0.10595358
91 1.82E-6 0.10998991
92 1.84E-6 0.10797174
93 1.86E-6 0.10090817
94 1.88E-6 0.1049445
95 1.9E-6 0.10393542
96 1.92E-6 0.11402623
97 1.94E-6 0.10696266
98 1.96E-6 0.1049445
99 1.98E-6 0.11099899
100 2E-6 0.098890009
101 2.02E-6 0.10595358
102 2.04E-6 0.11200807
103 2.06E-6 0.11099899
