ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-17 15:38:28 793m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.3118062
1 2E-8 0.1049445
2 4E-8 -0.58123107
3 6E-8 0.17961655
4 8E-8 0.054490413
5 1E-7 0.045408678
6 1.2E-7 0.33299697
7 1.4E-7 -0.12916246
8 1.6E-7 0.21997982
9 1.8E-7 0.25630676
10 2E-7 0.17356206
11 2.2E-7 0.10998991
12 2.4E-7 0.2431887
13 2.6E-7 0.21190716
14 2.8E-7 0.17457114
15 3E-7 0.23309788
16 3.2E-7 0.20383451
17 3.4E-7 0.19979818
18 3.6E-7 0.23814329
19 3.8E-7 0.21897073
20 4E-7 0.23107971
21 4.2E-7 0.22704339
22 4.4E-7 0.21796165
23 4.6E-7 0.24924319
24 4.8E-7 0.23612512
25 5E-7 0.20181634
26 5.2E-7 0.22906155
27 5.4E-7 0.24520686
28 5.6E-7 0.22502522
29 5.8E-7 0.23915237
30 6E-7 0.23915237
31 6.2E-7 0.21594349
32 6.4E-7 0.2320888
33 6.6E-7 0.24217961
34 6.8E-7 0.15338042
35 7E-7 0.31786074
36 7.2E-7 0.24016145
37 7.4E-7 0.17759838
38 7.6E-7 0.30070635
39 7.8E-7 0.14732593
40 8E-7 0.27749747
41 8.2E-7 0.26236125
42 8.4E-7 0.21594349
43 8.6E-7 0.22401614
44 8.8E-7 0.25227043
45 9E-7 0.19576185
46 9.2E-7 0.25731584
47 9.4E-7 0.2482341
48 9.6E-7 0.23107971
49 9.8E-7 0.24117053
50 1E-6 0.21594349
51 1.02E-6 0.23814329
52 1.04E-6 0.25630676
53 1.06E-6 0.24722502
54 1.08E-6 0.2431887
55 1.1E-6 0.23612512
56 1.12E-6 0.23007063
57 1.14E-6 0.23814329
58 1.16E-6 0.25126135
59 1.18E-6 0.24419778
60 1.2E-6 0.24217961
61 1.22E-6 0.24722502
62 1.24E-6 0.23007063
63 1.26E-6 0.24117053
64 1.28E-6 0.24722502
65 1.3E-6 0.2431887
66 1.32E-6 0.23107971
67 1.34E-6 0.24419778
68 1.36E-6 0.2320888
69 1.38E-6 0.23309788
70 1.4E-6 0.2431887
71 1.42E-6 0.2431887
72 1.44E-6 0.24016145
73 1.46E-6 0.24016145
74 1.48E-6 0.2320888
75 1.5E-6 0.23107971
76 1.52E-6 0.23612512
77 1.54E-6 0.24217961
78 1.56E-6 0.23309788
79 1.58E-6 0.23107971
80 1.6E-6 0.2320888
81 1.62E-6 0.22906155
82 1.64E-6 0.22805247
83 1.66E-6 0.2320888
84 1.68E-6 0.23410696
85 1.7E-6 0.23410696
86 1.72E-6 0.23410696
87 1.74E-6 0.23107971
88 1.76E-6 0.23007063
89 1.78E-6 0.22704339
90 1.8E-6 0.23007063
91 1.82E-6 0.22805247
92 1.84E-6 0.23007063
93 1.86E-6 0.22603431
94 1.88E-6 0.22603431
95 1.9E-6 0.22603431
96 1.92E-6 0.22805247
97 1.94E-6 0.22906155
98 1.96E-6 0.23007063
99 1.98E-6 0.23007063
100 2E-6 0.23007063
101 2.02E-6 0.22906155
102 2.04E-6 0.22199798
103 2.06E-6 0.22300706
