ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-16 15:51:26 626m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.5341987
1 2E-8 -1.9291063
2 4E-8 -3.3989017
3 6E-8 0.51522716
4 8E-8 -2.7918123
5 1E-7 1.5596605
6 1.2E-7 -2.3045432
7 1.4E-7 -2.210684
8 1.6E-7 0.29555667
9 1.8E-7 0.36744883
10 2E-7 -1.4677983
11 2.2E-7 -0.32950574
12 2.4E-7 0.14578133
13 2.6E-7 0.19370944
14 2.8E-7 0.1777334
15 3E-7 -0.24962556
16 3.2E-7 0.003994009
17 3.4E-7 -0.081877184
18 3.6E-7 0.39141288
19 3.8E-7 0.2675986
20 4E-7 0.30554169
21 4.2E-7 0.063904144
22 4.4E-7 0.21967049
23 4.6E-7 0.52121817
24 4.8E-7 0.12980529
25 5E-7 0.17174239
26 5.2E-7 0.41537694
27 5.4E-7 0.38142786
28 5.6E-7 0.31552671
29 5.8E-7 0.37943085
30 6E-7 0.25361957
31 6.2E-7 0.2236645
32 6.4E-7 0.40539191
33 6.6E-7 0.29555667
34 6.8E-7 0.16774838
35 7E-7 0.47928108
36 7.2E-7 -0.24762856
37 7.4E-7 0.76884673
38 7.6E-7 0.32351473
39 7.8E-7 0.0099850225
40 8E-7 0.44932601
41 8.2E-7 0.51123315
42 8.4E-7 -0.049925112
43 8.6E-7 0.6230654
44 8.8E-7 0.023964054
45 9E-7 0.58911633
46 9.2E-7 0.087868198
47 9.4E-7 0.5351972
48 9.6E-7 0.23764354
49 9.8E-7 0.31352971
50 1E-6 0.32750874
51 1.02E-6 0.3115327
52 1.04E-6 0.4872691
53 1.06E-6 0.29355966
54 1.08E-6 0.45531703
55 1.1E-6 0.34148777
56 1.12E-6 0.39740389
57 1.14E-6 0.36744883
58 1.16E-6 0.42735896
59 1.18E-6 0.37343984
60 1.2E-6 0.36345482
61 1.22E-6 0.42336495
62 1.24E-6 0.37343984
63 1.26E-6 0.37144284
64 1.28E-6 0.34148777
65 1.3E-6 0.39540689
66 1.32E-6 0.33749376
67 1.34E-6 0.32351473
68 1.36E-6 0.3574638
69 1.38E-6 0.30753869
70 1.4E-6 0.33349975
71 1.42E-6 0.33949076
72 1.44E-6 0.28756865
73 1.46E-6 0.31952072
74 1.48E-6 0.30354468
75 1.5E-6 0.25961058
76 1.52E-6 0.28357464
77 1.54E-6 0.29156266
78 1.56E-6 0.26160759
79 1.58E-6 0.25961058
80 1.6E-6 0.25761358
81 1.62E-6 0.25561658
82 1.64E-6 0.24962556
83 1.66E-6 0.21767349
84 1.68E-6 0.23764354
85 1.7E-6 0.23764354
86 1.72E-6 0.20768847
87 1.74E-6 0.22566151
88 1.76E-6 0.23564653
89 1.78E-6 0.18372441
90 1.8E-6 0.20369446
91 1.82E-6 0.21168248
92 1.84E-6 0.19970045
93 1.86E-6 0.19171243
94 1.88E-6 0.21967049
95 1.9E-6 0.1777334
96 1.92E-6 0.20968547
97 1.94E-6 0.17174239
98 1.96E-6 0.1797304
99 1.98E-6 0.15976036
100 2E-6 0.17174239
101 2.02E-6 0.1797304
102 2.04E-6 0.17373939
