ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-16 16:37:56 657m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.1008487
1 2E-8 -0.17373939
2 4E-8 -1.349975
3 6E-8 -0.071892162
4 8E-8 -0.25361957
5 1E-7 0
6 1.2E-7 -0.19171243
7 1.4E-7 -0.30354468
8 1.6E-7 -0.033949076
9 1.8E-7 0.18971543
10 2E-7 -0.11982027
11 2.2E-7 -0.091862207
12 2.4E-7 -0.025961058
13 2.6E-7 0.061907139
14 2.8E-7 -0.01797304
15 3E-7 0.03994009
16 3.2E-7 0
17 3.4E-7 -0.015976036
18 3.6E-7 0.053919121
19 3.8E-7 0.045931103
20 4E-7 0.049925112
21 4.2E-7 0.025961058
22 4.4E-7 0.033949076
23 4.6E-7 0.085871193
24 4.8E-7 0.037943085
25 5E-7 0.013979031
26 5.2E-7 0.041937094
27 5.4E-7 0.067898153
28 5.6E-7 0.045931103
29 5.8E-7 0.053919121
30 6E-7 0.049925112
31 6.2E-7 0.011982027
32 6.4E-7 0.053919121
33 6.6E-7 0.059910135
34 6.8E-7 -0.029955067
35 7E-7 0.11982027
36 7.2E-7 0.059910135
37 7.4E-7 -0.095856216
38 7.6E-7 0.22566151
39 7.8E-7 -0.10584124
40 8E-7 0.10783824
41 8.2E-7 0.07988018
42 8.4E-7 0.051922117
43 8.6E-7 -0.0019970045
44 8.8E-7 0.087868198
45 9E-7 0.023964054
46 9.2E-7 0.061907139
47 9.4E-7 0.07988018
48 9.6E-7 0.041937094
49 9.8E-7 0.051922117
50 1E-6 0.027958063
51 1.02E-6 0.05791313
52 1.04E-6 0.065901148
53 1.06E-6 0.055916126
54 1.08E-6 0.061907139
55 1.1E-6 0.047928108
56 1.12E-6 0.053919121
57 1.14E-6 0.051922117
58 1.16E-6 0.069895157
59 1.18E-6 0.061907139
60 1.2E-6 0.053919121
61 1.22E-6 0.05791313
62 1.24E-6 0.051922117
63 1.26E-6 0.059910135
64 1.28E-6 0.059910135
65 1.3E-6 0.059910135
66 1.32E-6 0.051922117
67 1.34E-6 0.045931103
68 1.36E-6 0.049925112
69 1.38E-6 0.047928108
70 1.4E-6 0.051922117
71 1.42E-6 0.055916126
72 1.44E-6 0.051922117
73 1.46E-6 0.043934099
74 1.48E-6 0.041937094
75 1.5E-6 0.045931103
76 1.52E-6 0.043934099
77 1.54E-6 0.043934099
78 1.56E-6 0.043934099
79 1.58E-6 0.03994009
80 1.6E-6 0.037943085
81 1.62E-6 0.037943085
82 1.64E-6 0.035946081
83 1.66E-6 0.037943085
84 1.68E-6 0.033949076
85 1.7E-6 0.031952072
86 1.72E-6 0.031952072
87 1.74E-6 0.027958063
88 1.76E-6 0.031952072
89 1.78E-6 0.033949076
90 1.8E-6 0.027958063
91 1.82E-6 0.029955067
92 1.84E-6 0.027958063
93 1.86E-6 0.029955067
94 1.88E-6 0.027958063
95 1.9E-6 0.027958063
96 1.92E-6 0.027958063
97 1.94E-6 0.025961058
98 1.96E-6 0.023964054
99 1.98E-6 0.01797304
100 2E-6 0.021967049
101 2.02E-6 0.025961058
102 2.04E-6 0.023964054
103 2.06E-6 0.021967049
