ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-16 16:04:21 565m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.9770345
1 2E-8 -0.98252621
2 4E-8 -2.6160759
3 6E-8 0.059910135
4 8E-8 -1.0883675
5 1E-7 -0.24762856
6 1.2E-7 0.3994009
7 1.4E-7 -1.7074388
8 1.6E-7 -0.64303545
9 1.8E-7 0.88067898
10 2E-7 -1.0863704
11 2.2E-7 -0.27758362
12 2.4E-7 -0.15576635
13 2.6E-7 0.1337993
14 2.8E-7 -0.099850225
15 3E-7 -0.053919121
16 3.2E-7 -0.13979031
17 3.4E-7 -0.11582626
18 3.6E-7 0.075886171
19 3.8E-7 0.15576635
20 4E-7 0.053919121
21 4.2E-7 0.075886171
22 4.4E-7 -0.037943085
23 4.6E-7 0.25361957
24 4.8E-7 0.063904144
25 5E-7 -0.031952072
26 5.2E-7 0.14378432
27 5.4E-7 0.17373939
28 5.6E-7 0.09785322
29 5.8E-7 0.13579631
30 6E-7 0.13779331
31 6.2E-7 0.029955067
32 6.4E-7 0.13979031
33 6.6E-7 0.16375437
34 6.8E-7 -0.019970045
35 7E-7 0.20169745
36 7.2E-7 0.093859211
37 7.4E-7 -0.25961058
38 7.6E-7 0.7988018
39 7.8E-7 -0.50124813
40 8E-7 0.47528707
41 8.2E-7 0.021967049
42 8.4E-7 0.22566151
43 8.6E-7 -0.007988018
44 8.8E-7 0.19171243
45 9E-7 0.1318023
46 9.2E-7 0.085871193
47 9.4E-7 0.2236645
48 9.6E-7 0.11382926
49 9.8E-7 0.15376935
50 1E-6 0.081877184
51 1.02E-6 0.16175736
52 1.04E-6 0.19171243
53 1.06E-6 0.14777833
54 1.08E-6 0.17174239
55 1.1E-6 0.16375437
56 1.12E-6 0.15776336
57 1.14E-6 0.14578133
58 1.16E-6 0.16974538
59 1.18E-6 0.16774838
60 1.2E-6 0.1337993
61 1.22E-6 0.16774838
62 1.24E-6 0.15576635
63 1.26E-6 0.15177234
64 1.28E-6 0.13779331
65 1.3E-6 0.14178732
66 1.32E-6 0.12780829
67 1.34E-6 0.12780829
68 1.36E-6 0.12581128
69 1.38E-6 0.11782327
70 1.4E-6 0.11183225
71 1.42E-6 0.12181727
72 1.44E-6 0.11183225
73 1.46E-6 0.10184723
74 1.48E-6 0.089865202
75 1.5E-6 0.099850225
76 1.52E-6 0.091862207
77 1.54E-6 0.089865202
78 1.56E-6 0.081877184
79 1.58E-6 0.085871193
80 1.6E-6 0.067898153
81 1.62E-6 0.093859211
82 1.64E-6 0.049925112
83 1.66E-6 0.07988018
84 1.68E-6 0.05791313
85 1.7E-6 0.069895157
86 1.72E-6 0.061907139
87 1.74E-6 0.069895157
88 1.76E-6 0.059910135
89 1.78E-6 0.061907139
90 1.8E-6 0.053919121
91 1.82E-6 0.043934099
92 1.84E-6 0.049925112
93 1.86E-6 0.051922117
94 1.88E-6 0.053919121
95 1.9E-6 0.03994009
96 1.92E-6 0.03994009
97 1.94E-6 0.03994009
98 1.96E-6 0.029955067
99 1.98E-6 0.03994009
100 2E-6 0.035946081
101 2.02E-6 0.03994009
102 2.04E-6 0.037943085
