ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-06-01 14:37:55 016m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.12310797
1 2E-8 0.35923309
2 4E-8 0.5408678
3 6E-8 0.18365287
4 8E-8 -0.063572149
5 1E-7 -0.12411705
6 1.2E-7 -0.030272452
7 1.4E-7 0.15338042
8 1.6E-7 -0.039354187
9 1.8E-7 -0.027245207
10 2E-7 0.1765893
11 2.2E-7 -0.17961655
12 2.4E-7 0.20787083
13 2.6E-7 -0.066599394
14 2.8E-7 0.078708374
15 3E-7 0.020181634
16 3.2E-7 0.018163471
17 3.4E-7 0.040363269
18 3.6E-7 0.025227043
19 3.8E-7 0.057517658
20 4E-7 0.038345105
21 4.2E-7 0.036326942
22 4.4E-7 0.05247225
23 4.6E-7 0.03531786
24 4.8E-7 0.048435923
25 5E-7 0.036326942
26 5.2E-7 0.02926337
27 5.4E-7 0.041372351
28 5.6E-7 0.03531786
29 5.8E-7 0.045408678
30 6E-7 0.041372351
31 6.2E-7 0.037336024
32 6.4E-7 0.030272452
33 6.6E-7 0.039354187
34 6.8E-7 0.033299697
35 7E-7 -0.041372351
36 7.2E-7 0.19172553
37 7.4E-7 -0.046417759
38 7.6E-7 -0.016145308
39 7.8E-7 0.23107971
40 8E-7 -0.17053481
41 8.2E-7 0.14530777
42 8.4E-7 0.065590312
43 8.6E-7 0.041372351
44 8.8E-7 -0.015136226
45 9E-7 0.088799192
46 9.2E-7 0.012108981
47 9.4E-7 0.057517658
48 9.6E-7 0.046417759
49 9.8E-7 0.061553985
50 1E-6 0.020181634
51 1.02E-6 0.022199798
52 1.04E-6 0.051463168
53 1.06E-6 0.038345105
54 1.08E-6 0.039354187
55 1.1E-6 0.040363269
56 1.12E-6 0.036326942
57 1.14E-6 0.02926337
58 1.16E-6 0.033299697
59 1.18E-6 0.03531786
60 1.2E-6 0.049445004
61 1.22E-6 0.034308779
62 1.24E-6 0.03531786
63 1.26E-6 0.042381432
64 1.28E-6 0.034308779
65 1.3E-6 0.039354187
66 1.32E-6 0.041372351
67 1.34E-6 0.040363269
68 1.36E-6 0.03531786
69 1.38E-6 0.034308779
70 1.4E-6 0.038345105
71 1.42E-6 0.024217961
72 1.44E-6 0.040363269
73 1.46E-6 0.041372351
74 1.48E-6 0.025227043
75 1.5E-6 0.037336024
76 1.52E-6 0.032290615
77 1.54E-6 0.040363269
78 1.56E-6 0.033299697
79 1.58E-6 0.044399596
80 1.6E-6 0.027245207
81 1.62E-6 0.034308779
82 1.64E-6 0.037336024
83 1.66E-6 0.037336024
84 1.68E-6 0.039354187
85 1.7E-6 0.039354187
86 1.72E-6 0.031281533
87 1.74E-6 0.034308779
88 1.76E-6 0.032290615
89 1.78E-6 0.039354187
90 1.8E-6 0.033299697
91 1.82E-6 0.03531786
92 1.84E-6 0.039354187
93 1.86E-6 0.041372351
94 1.88E-6 0.036326942
95 1.9E-6 0.034308779
96 1.92E-6 0.033299697
97 1.94E-6 0.041372351
98 1.96E-6 0.041372351
99 1.98E-6 0.037336024
100 2E-6 0.03531786
101 2.02E-6 0.037336024
102 2.04E-6 0.040363269
