ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-17 15:40:05 095m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.4543185
1 2E-8 -2.2666001
2 4E-8 -3.3469795
3 6E-8 1.8132801
4 8E-8 -2.3105342
5 1E-7 -1.4857713
6 1.2E-7 -2.9435846
7 1.4E-7 -1.9450824
8 1.6E-7 0.71293061
9 1.8E-7 -0.79680479
10 2E-7 -0.82076885
11 2.2E-7 -0.54118822
12 2.4E-7 -0.027958063
13 2.6E-7 0.18172741
14 2.8E-7 -0.11382926
15 3E-7 0.015976036
16 3.2E-7 -0.4013979
17 3.4E-7 0.18572142
18 3.6E-7 0.39340989
19 3.8E-7 0.19570644
20 4E-7 0.14777833
21 4.2E-7 0.065901148
22 4.4E-7 0.3574638
23 4.6E-7 0.39740389
24 4.8E-7 0.069895157
25 5E-7 0.22965552
26 5.2E-7 0.40339491
27 5.4E-7 0.32950574
28 5.6E-7 0.33749376
29 5.8E-7 0.2675986
30 6E-7 0.17174239
31 6.2E-7 0.28956565
32 6.4E-7 0.37144284
33 6.6E-7 0.17373939
34 6.8E-7 0.33349975
35 7E-7 0.15576635
36 7.2E-7 -0.045931103
37 7.4E-7 0.98652022
38 7.6E-7 -0.26160759
39 7.8E-7 0.40738892
40 8E-7 0.44732901
41 8.2E-7 0.17174239
42 8.4E-7 0.21567649
43 8.6E-7 0.42536196
44 8.8E-7 0.1757364
45 9E-7 0.34348477
46 9.2E-7 0.33949076
47 9.4E-7 0.35147279
48 9.6E-7 0.27159261
49 9.8E-7 0.2656016
50 1E-6 0.31552671
51 1.02E-6 0.40938592
52 1.04E-6 0.42136795
53 1.06E-6 0.33749376
54 1.08E-6 0.38741887
55 1.1E-6 0.36744883
56 1.12E-6 0.36545182
57 1.14E-6 0.41937094
58 1.16E-6 0.38741887
59 1.18E-6 0.32950574
60 1.2E-6 0.39540689
61 1.22E-6 0.38342486
62 1.24E-6 0.3574638
63 1.26E-6 0.36744883
64 1.28E-6 0.36145781
65 1.3E-6 0.33150275
66 1.32E-6 0.33349975
67 1.34E-6 0.34148777
68 1.36E-6 0.31552671
69 1.38E-6 0.30154768
70 1.4E-6 0.28357464
71 1.42E-6 0.32950574
72 1.44E-6 0.27958063
73 1.46E-6 0.2675986
74 1.48E-6 0.25761358
75 1.5E-6 0.28357464
76 1.52E-6 0.23165252
77 1.54E-6 0.27958063
78 1.56E-6 0.2216675
79 1.58E-6 0.22566151
80 1.6E-6 0.2216675
81 1.62E-6 0.23364953
82 1.64E-6 0.20569146
83 1.66E-6 0.20369446
84 1.68E-6 0.19171243
85 1.7E-6 0.19570644
86 1.72E-6 0.19770345
87 1.74E-6 0.18971543
88 1.76E-6 0.16774838
89 1.78E-6 0.1777334
90 1.8E-6 0.16375437
91 1.82E-6 0.17373939
92 1.84E-6 0.16974538
93 1.86E-6 0.15976036
94 1.88E-6 0.16575137
95 1.9E-6 0.15776336
96 1.92E-6 0.14578133
97 1.94E-6 0.14178732
98 1.96E-6 0.13779331
99 1.98E-6 0.12581128
100 2E-6 0.13579631
101 2.02E-6 0.14378432
102 2.04E-6 0.12980529
