ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-16 16:06:29 547m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.1767349
1 2E-8 -0.051922117
2 4E-8 -3.0054918
3 6E-8 -1.0484274
4 8E-8 -0.52321518
5 1E-7 -0.62705941
6 1.2E-7 0.61108338
7 1.4E-7 -2.7458812
8 1.6E-7 -1.1962057
9 1.8E-7 1.785322
10 2E-7 -2.1867199
11 2.2E-7 0.13779331
12 2.4E-7 -0.59910135
13 2.6E-7 0.58312531
14 2.8E-7 0.059910135
15 3E-7 -0.089865202
16 3.2E-7 -0.25961058
17 3.4E-7 0.065901148
18 3.6E-7 0.18771842
19 3.8E-7 0.33349975
20 4E-7 0.40938592
21 4.2E-7 -0.053919121
22 4.4E-7 0.27558662
23 4.6E-7 0.46729905
24 4.8E-7 0.16175736
25 5E-7 0.21367948
26 5.2E-7 0.22965552
27 5.4E-7 0.57513729
28 5.6E-7 0.16774838
29 5.8E-7 0.46130804
30 6E-7 0.26959561
31 6.2E-7 0.18172741
32 6.4E-7 0.43934099
33 6.6E-7 0.28357464
34 6.8E-7 0.18172741
35 7E-7 0.3994009
36 7.2E-7 0.15376935
37 7.4E-7 -0.31952072
38 7.6E-7 1.5796306
39 7.8E-7 -0.98452322
40 8E-7 1.0564154
41 8.2E-7 0.081877184
42 8.4E-7 0.34148777
43 8.6E-7 0.27159261
44 8.8E-7 0.2656016
45 9E-7 0.44133799
46 9.2E-7 0.14578133
47 9.4E-7 0.56515227
48 9.6E-7 0.14178732
49 9.8E-7 0.50124813
50 1E-6 0.10783824
51 1.02E-6 0.46929606
52 1.04E-6 0.36744883
53 1.06E-6 0.3554668
54 1.08E-6 0.43734398
55 1.1E-6 0.30354468
56 1.12E-6 0.48327509
57 1.14E-6 0.27159261
58 1.16E-6 0.47329007
59 1.18E-6 0.34747878
60 1.2E-6 0.35147279
61 1.22E-6 0.445332
62 1.24E-6 0.33949076
63 1.26E-6 0.43135297
64 1.28E-6 0.30753869
65 1.3E-6 0.4013979
66 1.32E-6 0.31752371
67 1.34E-6 0.36545182
68 1.36E-6 0.33949076
69 1.38E-6 0.30154768
70 1.4E-6 0.35147279
71 1.42E-6 0.29355966
72 1.44E-6 0.3534698
73 1.46E-6 0.27958063
74 1.48E-6 0.32151772
75 1.5E-6 0.27159261
76 1.52E-6 0.27558662
77 1.54E-6 0.29156266
78 1.56E-6 0.25361957
79 1.58E-6 0.27958063
80 1.6E-6 0.24163754
81 1.62E-6 0.26959561
82 1.64E-6 0.23764354
83 1.66E-6 0.23364953
84 1.68E-6 0.23364953
85 1.7E-6 0.22765851
86 1.72E-6 0.23964054
87 1.74E-6 0.21567649
88 1.76E-6 0.2236645
89 1.78E-6 0.21168248
90 1.8E-6 0.21168248
91 1.82E-6 0.19570644
92 1.84E-6 0.20569146
93 1.86E-6 0.19970045
94 1.88E-6 0.20169745
95 1.9E-6 0.20169745
96 1.92E-6 0.18971543
97 1.94E-6 0.18572142
98 1.96E-6 0.1777334
99 1.98E-6 0.18372441
100 2E-6 0.1777334
101 2.02E-6 0.16974538
102 2.04E-6 0.18172741
