ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-16 14:41:15 298m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.6954568
1 2E-8 1.1462806
2 4E-8 -0.29955067
3 6E-8 -0.10783824
4 8E-8 0.067898153
5 1E-7 -0.97054419
6 1.2E-7 0.30154768
7 1.4E-7 -0.88067898
8 1.6E-7 0.16774838
9 1.8E-7 -0.071892162
10 2E-7 0.085871193
11 2.2E-7 -0.42336495
12 2.4E-7 -0.045931103
13 2.6E-7 0.12381428
14 2.8E-7 -0.095856216
15 3E-7 0.047928108
16 3.2E-7 -0.099850225
17 3.4E-7 0.029955067
18 3.6E-7 -0.011982027
19 3.8E-7 0.055916126
20 4E-7 0.07988018
21 4.2E-7 -0.007988018
22 4.4E-7 0.025961058
23 4.6E-7 0.093859211
24 4.8E-7 0.073889166
25 5E-7 -0.029955067
26 5.2E-7 0.043934099
27 5.4E-7 0.091862207
28 5.6E-7 0.05791313
29 5.8E-7 0.053919121
30 6E-7 0.035946081
31 6.2E-7 0.03994009
32 6.4E-7 0.047928108
33 6.6E-7 0.071892162
34 6.8E-7 -0.033949076
35 7E-7 0.20768847
36 7.2E-7 -0.12780829
37 7.4E-7 0.11382926
38 7.6E-7 0.093859211
39 7.8E-7 -0.055916126
40 8E-7 0.14578133
41 8.2E-7 0.035946081
42 8.4E-7 0.055916126
43 8.6E-7 0.067898153
44 8.8E-7 0.027958063
45 9E-7 0.099850225
46 9.2E-7 0.037943085
47 9.4E-7 0.10384423
48 9.6E-7 0.047928108
49 9.8E-7 0.081877184
50 1E-6 0.029955067
51 1.02E-6 0.075886171
52 1.04E-6 0.095856216
53 1.06E-6 0.067898153
54 1.08E-6 0.085871193
55 1.1E-6 0.055916126
56 1.12E-6 0.081877184
57 1.14E-6 0.071892162
58 1.16E-6 0.085871193
59 1.18E-6 0.069895157
60 1.2E-6 0.067898153
61 1.22E-6 0.075886171
62 1.24E-6 0.069895157
63 1.26E-6 0.075886171
64 1.28E-6 0.067898153
65 1.3E-6 0.069895157
66 1.32E-6 0.069895157
67 1.34E-6 0.065901148
68 1.36E-6 0.061907139
69 1.38E-6 0.065901148
70 1.4E-6 0.061907139
71 1.42E-6 0.055916126
72 1.44E-6 0.055916126
73 1.46E-6 0.05791313
74 1.48E-6 0.059910135
75 1.5E-6 0.051922117
76 1.52E-6 0.049925112
77 1.54E-6 0.053919121
78 1.56E-6 0.049925112
79 1.58E-6 0.045931103
80 1.6E-6 0.03994009
81 1.62E-6 0.045931103
82 1.64E-6 0.047928108
83 1.66E-6 0.041937094
84 1.68E-6 0.041937094
85 1.7E-6 0.03994009
86 1.72E-6 0.037943085
87 1.74E-6 0.033949076
88 1.76E-6 0.03994009
89 1.78E-6 0.035946081
90 1.8E-6 0.033949076
91 1.82E-6 0.031952072
92 1.84E-6 0.031952072
93 1.86E-6 0.031952072
94 1.88E-6 0.037943085
95 1.9E-6 0.029955067
96 1.92E-6 0.029955067
97 1.94E-6 0.025961058
98 1.96E-6 0.019970045
99 1.98E-6 0.027958063
100 2E-6 0.027958063
101 2.02E-6 0.027958063
102 2.04E-6 0.027958063
