ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-16 17:24:29 329m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.4538193
1 2E-8 1.330005
2 4E-8 -1.9430854
3 6E-8 -2.3085372
4 8E-8 1.1722416
5 1E-7 -2.1088367
6 1.2E-7 1.2001997
7 1.4E-7 -2.1867199
8 1.6E-7 0.18572142
9 1.8E-7 -0.14977534
10 2E-7 0.045931103
11 2.2E-7 -0.82875687
12 2.4E-7 -0.28557164
13 2.6E-7 0.25561658
14 2.8E-7 -0.23364953
15 3E-7 0.31752371
16 3.2E-7 -0.37743385
17 3.4E-7 0.1318023
18 3.6E-7 -0.12381428
19 3.8E-7 0.27958063
20 4E-7 0.077883175
21 4.2E-7 0.045931103
22 4.4E-7 0.10584124
23 4.6E-7 0.10783824
24 4.8E-7 0.28557164
25 5E-7 -0.091862207
26 5.2E-7 0.20968547
27 5.4E-7 0.12181727
28 5.6E-7 0.13579631
29 5.8E-7 0.18771842
30 6E-7 0.15177234
31 6.2E-7 0.11782327
32 6.4E-7 0.067898153
33 6.6E-7 0.26360459
34 6.8E-7 0.0019970045
35 7E-7 0.17174239
36 7.2E-7 0.17174239
37 7.4E-7 -0.24163754
38 7.6E-7 0.67099351
39 7.8E-7 -0.23764354
40 8E-7 0.29755367
41 8.2E-7 0.11183225
42 8.4E-7 0.27358962
43 8.6E-7 -0.033949076
44 8.8E-7 0.27958063
45 9E-7 0.071892162
46 9.2E-7 0.16774838
47 9.4E-7 0.19970045
48 9.6E-7 0.13579631
49 9.8E-7 0.20968547
50 1E-6 0.055916126
51 1.02E-6 0.23364953
52 1.04E-6 0.14378432
53 1.06E-6 0.21967049
54 1.08E-6 0.17373939
55 1.1E-6 0.1757364
56 1.12E-6 0.18372441
57 1.14E-6 0.15976036
58 1.16E-6 0.22765851
59 1.18E-6 0.13579631
60 1.2E-6 0.20768847
61 1.22E-6 0.14378432
62 1.24E-6 0.18971543
63 1.26E-6 0.16575137
64 1.28E-6 0.15976036
65 1.3E-6 0.16774838
66 1.32E-6 0.13979031
67 1.34E-6 0.16974538
68 1.36E-6 0.1318023
69 1.38E-6 0.15576635
70 1.4E-6 0.11982027
71 1.42E-6 0.14378432
72 1.44E-6 0.12980529
73 1.46E-6 0.12381428
74 1.48E-6 0.12780829
75 1.5E-6 0.10983525
76 1.52E-6 0.11982027
77 1.54E-6 0.10384423
78 1.56E-6 0.11782327
79 1.58E-6 0.091862207
80 1.6E-6 0.095856216
81 1.62E-6 0.099850225
82 1.64E-6 0.095856216
83 1.66E-6 0.093859211
84 1.68E-6 0.091862207
85 1.7E-6 0.091862207
86 1.72E-6 0.083874189
87 1.74E-6 0.089865202
88 1.76E-6 0.083874189
89 1.78E-6 0.077883175
90 1.8E-6 0.069895157
91 1.82E-6 0.073889166
92 1.84E-6 0.071892162
93 1.86E-6 0.073889166
94 1.88E-6 0.069895157
95 1.9E-6 0.065901148
96 1.92E-6 0.063904144
97 1.94E-6 0.069895157
98 1.96E-6 0.059910135
99 1.98E-6 0.05791313
100 2E-6 0.05791313
101 2.02E-6 0.061907139
102 2.04E-6 0.055916126
