ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-17 15:19:46 408m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.053919121
1 2E-8 1.5336995
2 4E-8 -1.2661009
3 6E-8 -0.10584124
4 8E-8 -0.28557164
5 1E-7 -0.061907139
6 1.2E-7 -0.10384423
7 1.4E-7 -0.031952072
8 1.6E-7 -0.33349975
9 1.8E-7 0.10384423
10 2E-7 0.011982027
11 2.2E-7 -0.083874189
12 2.4E-7 -0.045931103
13 2.6E-7 0.029955067
14 2.8E-7 -0.025961058
15 3E-7 0.0059910135
16 3.2E-7 0.019970045
17 3.4E-7 -0.019970045
18 3.6E-7 0.007988018
19 3.8E-7 0.035946081
20 4E-7 0.019970045
21 4.2E-7 0.033949076
22 4.4E-7 0.013979031
23 4.6E-7 0.025961058
24 4.8E-7 0.053919121
25 5E-7 0.01797304
26 5.2E-7 0.0059910135
27 5.4E-7 0.03994009
28 5.6E-7 0.033949076
29 5.8E-7 0.025961058
30 6E-7 0.043934099
31 6.2E-7 0.023964054
32 6.4E-7 0.013979031
33 6.6E-7 0.03994009
34 6.8E-7 0.025961058
35 7E-7 -0.051922117
36 7.2E-7 0.1777334
37 7.4E-7 -0.061907139
38 7.6E-7 0.059910135
39 7.8E-7 0.019970045
40 8E-7 -0.019970045
41 8.2E-7 0.09785322
42 8.4E-7 0.025961058
43 8.6E-7 0.01797304
44 8.8E-7 0.037943085
45 9E-7 0.019970045
46 9.2E-7 0.023964054
47 9.4E-7 0.055916126
48 9.6E-7 0.03994009
49 9.8E-7 0.025961058
50 1E-6 0.031952072
51 1.02E-6 0.019970045
52 1.04E-6 0.043934099
53 1.06E-6 0.051922117
54 1.08E-6 0.037943085
55 1.1E-6 0.03994009
56 1.12E-6 0.033949076
57 1.14E-6 0.027958063
58 1.16E-6 0.03994009
59 1.18E-6 0.043934099
60 1.2E-6 0.03994009
61 1.22E-6 0.035946081
62 1.24E-6 0.033949076
63 1.26E-6 0.035946081
64 1.28E-6 0.033949076
65 1.3E-6 0.03994009
66 1.32E-6 0.035946081
67 1.34E-6 0.037943085
68 1.36E-6 0.033949076
69 1.38E-6 0.025961058
70 1.4E-6 0.029955067
71 1.42E-6 0.031952072
72 1.44E-6 0.033949076
73 1.46E-6 0.027958063
74 1.48E-6 0.027958063
75 1.5E-6 0.025961058
76 1.52E-6 0.023964054
77 1.54E-6 0.031952072
78 1.56E-6 0.023964054
79 1.58E-6 0.019970045
80 1.6E-6 0.021967049
81 1.62E-6 0.023964054
82 1.64E-6 0.021967049
83 1.66E-6 0.019970045
84 1.68E-6 0.021967049
85 1.7E-6 0.019970045
86 1.72E-6 0.025961058
87 1.74E-6 0.01797304
88 1.76E-6 0.015976036
89 1.78E-6 0.01797304
90 1.8E-6 0.011982027
91 1.82E-6 0.013979031
92 1.84E-6 0.021967049
93 1.86E-6 0.01797304
94 1.88E-6 0.01797304
95 1.9E-6 0.013979031
96 1.92E-6 0.019970045
97 1.94E-6 0.01797304
98 1.96E-6 0.003994009
99 1.98E-6 0.013979031
100 2E-6 0.011982027
101 2.02E-6 0.015976036
102 2.04E-6 0.011982027
