ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-06-01 15:16:28 204m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.27358962
1 2E-8 -0.45531703
2 4E-8 1.9770345
3 6E-8 -0.2216675
4 8E-8 1.8971543
5 1E-7 -1.7493759
6 1.2E-7 -0.021967049
7 1.4E-7 -0.78881678
8 1.6E-7 0.6210684
9 1.8E-7 -0.16175736
10 2E-7 -0.055916126
11 2.2E-7 0.26959561
12 2.4E-7 -0.50124813
13 2.6E-7 0.38542187
14 2.8E-7 -0.14578133
15 3E-7 0.10584124
16 3.2E-7 0.093859211
17 3.4E-7 -0.0099850225
18 3.6E-7 0.033949076
19 3.8E-7 0.035946081
20 4E-7 0.049925112
21 4.2E-7 0.069895157
22 4.4E-7 0.053919121
23 4.6E-7 0.099850225
24 4.8E-7 0.029955067
25 5E-7 0.071892162
26 5.2E-7 0.031952072
27 5.4E-7 0.061907139
28 5.6E-7 0.045931103
29 5.8E-7 0.095856216
30 6E-7 0.047928108
31 6.2E-7 0.077883175
32 6.4E-7 0.065901148
33 6.6E-7 0.045931103
34 6.8E-7 0.063904144
35 7E-7 0.025961058
36 7.2E-7 -0.033949076
37 7.4E-7 0.22566151
38 7.6E-7 -0.1318023
39 7.8E-7 -0.023964054
40 8E-7 0.50723914
41 8.2E-7 -0.35147279
42 8.4E-7 0.22765851
43 8.6E-7 0.15376935
44 8.8E-7 0.047928108
45 9E-7 -0.027958063
46 9.2E-7 0.19171243
47 9.4E-7 -0.027958063
48 9.6E-7 0.099850225
49 9.8E-7 0.065901148
50 1E-6 0.10584124
51 1.02E-6 0.03994009
52 1.04E-6 0.041937094
53 1.06E-6 0.05791313
54 1.08E-6 0.05791313
55 1.1E-6 0.063904144
56 1.12E-6 0.065901148
57 1.14E-6 0.055916126
58 1.16E-6 0.045931103
59 1.18E-6 0.041937094
60 1.2E-6 0.059910135
61 1.22E-6 0.061907139
62 1.24E-6 0.049925112
63 1.26E-6 0.049925112
64 1.28E-6 0.053919121
65 1.3E-6 0.045931103
66 1.32E-6 0.047928108
67 1.34E-6 0.05791313
68 1.36E-6 0.031952072
69 1.38E-6 0.051922117
70 1.4E-6 0.055916126
71 1.42E-6 0.043934099
72 1.44E-6 0.041937094
73 1.46E-6 0.037943085
74 1.48E-6 0.047928108
75 1.5E-6 0.041937094
76 1.52E-6 0.049925112
77 1.54E-6 0.045931103
78 1.56E-6 0.043934099
79 1.58E-6 0.045931103
80 1.6E-6 0.037943085
81 1.62E-6 0.041937094
82 1.64E-6 0.03994009
83 1.66E-6 0.045931103
84 1.68E-6 0.045931103
85 1.7E-6 0.053919121
86 1.72E-6 0.041937094
87 1.74E-6 0.051922117
88 1.76E-6 0.043934099
89 1.78E-6 0.055916126
90 1.8E-6 0.049925112
91 1.82E-6 0.047928108
92 1.84E-6 0.049925112
93 1.86E-6 0.053919121
94 1.88E-6 0.047928108
95 1.9E-6 0.053919121
96 1.92E-6 0.043934099
97 1.94E-6 0.067898153
98 1.96E-6 0.051922117
99 1.98E-6 0.059910135
100 2E-6 0.05791313
101 2.02E-6 0.051922117
102 2.04E-6 0.051922117
