ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-05-17 16:10:40 405m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.7840565
1 2E-8 0.41473259
2 4E-8 -0.74974772
3 6E-8 0.054490413
4 8E-8 -0.032290615
5 1E-7 -0.1987891
6 1.2E-7 0.15338042
7 1.4E-7 -0.0938446
8 1.6E-7 -0.013118062
9 1.8E-7 0.066599394
10 2E-7 0.059535822
11 2.2E-7 -0.044399596
12 2.4E-7 0.049445004
13 2.6E-7 0.075681129
14 2.8E-7 0.010090817
15 3E-7 0.055499495
16 3.2E-7 0.05247225
17 3.4E-7 0.046417759
18 3.6E-7 0.061553985
19 3.8E-7 0.059535822
20 4E-7 0.067608475
21 4.2E-7 0.06458123
22 4.4E-7 0.055499495
23 4.6E-7 0.072653884
24 4.8E-7 0.078708374
25 5E-7 0.046417759
26 5.2E-7 0.055499495
27 5.4E-7 0.071644802
28 5.6E-7 0.06458123
29 5.8E-7 0.067608475
30 6E-7 0.075681129
31 6.2E-7 0.060544903
32 6.4E-7 0.061553985
33 6.6E-7 0.072653884
34 6.8E-7 0.024217961
35 7E-7 0.048435923
36 7.2E-7 0.17053481
37 7.4E-7 -0.033299697
38 7.6E-7 0.11705348
39 7.8E-7 0.038345105
40 8E-7 0.040363269
41 8.2E-7 0.12411705
42 8.4E-7 0.059535822
43 8.6E-7 0.048435923
44 8.8E-7 0.083753783
45 9E-7 0.039354187
46 9.2E-7 0.075681129
47 9.4E-7 0.084762865
48 9.6E-7 0.069626639
49 9.8E-7 0.069626639
50 1E-6 0.061553985
51 1.02E-6 0.065590312
52 1.04E-6 0.08173562
53 1.06E-6 0.074672048
54 1.08E-6 0.068617557
55 1.1E-6 0.072653884
56 1.12E-6 0.063572149
57 1.14E-6 0.068617557
58 1.16E-6 0.073662966
59 1.18E-6 0.076690211
60 1.2E-6 0.070635721
61 1.22E-6 0.067608475
62 1.24E-6 0.065590312
63 1.26E-6 0.070635721
64 1.28E-6 0.071644802
65 1.3E-6 0.074672048
66 1.32E-6 0.069626639
67 1.34E-6 0.06458123
68 1.36E-6 0.063572149
69 1.38E-6 0.061553985
70 1.4E-6 0.065590312
71 1.42E-6 0.070635721
72 1.44E-6 0.068617557
73 1.46E-6 0.065590312
74 1.48E-6 0.065590312
75 1.5E-6 0.061553985
76 1.52E-6 0.066599394
77 1.54E-6 0.068617557
78 1.56E-6 0.06458123
79 1.58E-6 0.060544903
80 1.6E-6 0.059535822
81 1.62E-6 0.061553985
82 1.64E-6 0.055499495
83 1.66E-6 0.065590312
84 1.68E-6 0.060544903
85 1.7E-6 0.057517658
86 1.72E-6 0.057517658
87 1.74E-6 0.053481331
88 1.76E-6 0.055499495
89 1.78E-6 0.061553985
90 1.8E-6 0.059535822
91 1.82E-6 0.053481331
92 1.84E-6 0.056508576
93 1.86E-6 0.055499495
94 1.88E-6 0.056508576
95 1.9E-6 0.053481331
96 1.92E-6 0.057517658
97 1.94E-6 0.053481331
98 1.96E-6 0.059535822
99 1.98E-6 0.057517658
100 2E-6 0.05852674
101 2.02E-6 0.054490413
102 2.04E-6 0.059535822
103 2.06E-6 0.048435923
